election_id,voter_id,project_id
2,58428,76
2,58428,1905
2,80282,1211
2,18337,1211
2,18337,2141
2,18337,731
2,18337,76
2,18337,1356
2,18337,921
2,18337,2183
2,18337,2083
2,18337,193
2,18337,2109
2,18337,1905
2,18337,2092
2,50230,1211
2,50230,2141
2,50230,731
2,50230,76
2,50230,1356
2,50230,2183
2,50230,2220
2,50230,1827
2,50230,1347
2,50230,1213
2,46969,1187
2,46969,1213
2,11906,192
2,11906,193
2,11906,191
2,57145,1211
2,57145,731
2,57145,76
2,57145,1356
2,57145,2183
2,57145,433
2,57145,192
2,57145,2220
2,57145,2109
2,79610,2141
2,79610,731
2,79610,76
2,79610,1356
2,79610,921
2,79610,2183
2,79610,2083
2,79610,192
2,79610,1889
2,79610,2220
2,79610,193
2,79610,1827
2,79610,2109
2,79610,1347
2,79610,2092
2,79610,2074
2,79610,2121
2,76086,2074
2,80857,1211
2,80857,2141
2,80857,731
2,80857,1356
2,41738,2141
2,41738,731
2,41738,1356
2,41738,2183
2,41738,192
2,41738,1889
2,41738,1827
2,41738,1187
2,38872,1213
2,67194,1211
2,67194,2141
2,67194,1356
2,67194,921
2,67194,2183
2,67194,2083
2,67194,2220
2,67194,1827
2,67194,2109
2,67194,1347
2,54176,731
2,54176,1356
2,54176,1889
2,54176,1827
2,493,1211
2,493,2141
2,493,731
2,493,76
2,493,1356
2,493,2083
2,493,192
2,493,1347
2,493,1187
2,493,2092
2,493,2074
2,18327,1211
2,18327,2141
2,18327,76
2,18327,433
2,18327,192
2,18327,2220
2,18327,193
2,18327,1827
2,18327,1905
2,18327,2121
2,18327,191
2,67775,1211
2,67775,731
2,67775,76
2,67775,433
2,67775,2083
2,67775,1889
2,67775,2220
2,67775,2109
2,67775,2092
2,58659,1211
2,58659,2141
2,58659,76
2,58659,1356
2,58659,921
2,58659,2183
2,58659,433
2,58659,192
2,58659,193
2,58659,1347
2,58659,1905
2,58659,2121
2,58659,191
2,25842,1211
2,25842,2141
2,25842,731
2,25842,76
2,25842,1356
2,25842,2183
2,25842,2083
2,25842,1889
2,25842,2220
2,25842,193
2,25842,1347
2,25842,1905
2,25842,1187
2,25842,2092
2,48523,2141
2,48523,731
2,48523,76
2,48523,1356
2,48523,921
2,48523,2183
2,48523,433
2,48523,2083
2,48523,192
2,48523,1889
2,48523,2220
2,48523,193
2,48523,1827
2,48523,1347
2,48523,1905
2,48523,2092
2,48523,2074
2,48523,2121
2,48523,191
2,20192,731
2,20192,76
2,20192,1356
2,20192,921
2,20192,2183
2,20192,433
2,20192,2083
2,20192,192
2,20192,1889
2,20192,2109
2,20192,1347
2,20192,1905
2,20192,1187
2,20192,2092
2,20192,191
2,51781,76
2,51781,921
2,51781,2083
2,51781,2092
2,30669,2109
2,72929,2141
2,72929,731
2,72929,76
2,72929,192
2,72929,1187
2,80958,2141
2,80958,1889
2,80958,1827
2,80958,1187
2,80958,1213
2,6819,2141
2,6819,731
2,6819,76
2,6819,1356
2,6819,921
2,6819,2183
2,6819,433
2,6819,192
2,6819,2220
2,6819,193
2,6819,1347
2,6819,1905
2,6819,1187
2,6819,2092
2,6819,2074
2,6819,2121
2,6819,191
2,38050,1211
2,38050,731
2,38050,1356
2,38050,921
2,38050,2183
2,38050,2083
2,38050,192
2,38050,1889
2,38050,193
2,38050,1827
2,38050,1347
2,38050,1905
2,38050,2092
2,38050,2074
2,55156,1211
2,55156,2141
2,55156,731
2,55156,1356
2,55156,921
2,55156,2183
2,55156,433
2,55156,193
2,55156,1827
2,55156,2074
2,55156,1213
2,50561,2141
2,50561,731
2,50561,76
2,50561,1356
2,50561,921
2,50561,2183
2,50561,1889
2,50561,2220
2,50561,193
2,50561,1827
2,50561,2109
2,50561,1905
2,50561,1187
2,50561,2092
2,50561,2074
2,45899,2141
2,45899,76
2,45899,921
2,45899,2083
2,45899,192
2,45899,1827
2,14314,1211
2,14314,2141
2,14314,731
2,14314,76
2,14314,921
2,14314,2083
2,14314,192
2,14314,2220
2,14314,1187
2,14314,1213
2,7004,2141
2,7004,76
2,7004,2183
2,7004,1889
2,7004,2220
2,7004,2109
2,7004,1347
2,5740,1211
2,5740,1356
2,5740,433
2,5740,1889
2,5740,2109
2,5740,1187
2,70777,2141
2,70777,2083
2,70777,1889
2,70777,2109
2,70777,1905
2,59299,433
2,59299,192
2,59299,193
2,59299,191
2,59299,1213
2,9338,2141
2,9338,433
2,9338,192
2,9338,193
2,9338,2092
2,9338,2121
2,9338,191
2,18260,1211
2,18260,2141
2,18260,731
2,18260,76
2,18260,1356
2,18260,2220
2,18260,1827
2,18260,2092
2,18260,2074
2,18260,2121
2,40696,1211
2,40696,2141
2,40696,76
2,40696,2183
2,40696,2220
2,40696,2092
2,70542,2141
2,70542,731
2,70542,76
2,70542,1356
2,70542,921
2,70542,2183
2,70542,2083
2,70542,192
2,70542,1889
2,70542,2220
2,70542,193
2,70542,1827
2,70542,2109
2,70542,1347
2,70542,1905
2,70542,2092
2,70542,2074
2,70542,191
2,42169,1211
2,42169,731
2,42169,76
2,42169,1356
2,42169,921
2,42169,2183
2,42169,433
2,42169,1889
2,42169,2220
2,42169,1827
2,42169,1347
2,42169,1905
2,61636,2141
2,61636,731
2,61636,1356
2,61636,192
2,61636,193
2,61636,2092
2,61636,2121
2,48627,1211
2,48627,2141
2,48627,76
2,48627,2183
2,48627,433
2,48627,2083
2,48627,192
2,48627,1827
2,48627,1905
2,48627,1187
2,42216,1211
2,42216,2141
2,42216,1356
2,42216,2183
2,42216,2083
2,42216,1889
2,42216,1347
2,36604,2109
2,8875,1211
2,8875,731
2,8875,2109
2,8875,1187
2,8875,1213
2,26386,1211
2,26386,2141
2,26386,731
2,26386,1356
2,26386,921
2,26386,2083
2,26386,1889
2,26386,2220
2,26386,1827
2,26386,1905
2,41260,731
2,41260,76
2,41260,1356
2,41260,921
2,41260,2183
2,41260,433
2,41260,2083
2,41260,192
2,41260,1889
2,41260,2220
2,41260,193
2,41260,1827
2,41260,2109
2,41260,1347
2,41260,1905
2,41260,2092
2,41260,2074
2,41260,191
2,45228,731
2,45228,1356
2,45228,921
2,45228,1827
2,45228,1213
2,59494,1211
2,59494,76
2,59494,2183
2,40098,1211
2,40098,2141
2,40098,731
2,40098,76
2,40098,921
2,40098,433
2,40098,2083
2,40098,192
2,40098,1889
2,40098,1187
2,71720,1211
2,71720,2141
2,71720,731
2,71720,76
2,71720,921
2,71720,2183
2,71720,433
2,71720,192
2,71720,193
2,71720,1905
2,71720,2092
2,71720,2121
2,71720,191
2,35840,1211
2,35840,2141
2,35840,2183
2,35840,433
2,35840,2083
2,35840,1347
2,35840,2074
2,35840,1213
2,20238,1211
2,20238,2141
2,20238,2183
2,20238,1889
2,20238,2220
2,20238,1827
2,20238,2109
2,20238,1213
2,70210,433
2,70210,192
2,70210,193
2,70210,2121
2,70210,191
2,39014,1211
2,39014,1356
2,39014,433
2,39014,2083
2,39014,192
2,39014,1827
2,39014,1187
2,39014,2092
2,39014,1213
2,34581,1211
2,34581,2141
2,34581,731
2,34581,1356
2,34581,921
2,34581,2183
2,34581,2220
2,34581,1827
2,34581,2109
2,34109,2141
2,34109,731
2,34109,76
2,34109,1356
2,34109,921
2,34109,433
2,34109,192
2,34109,1889
2,34109,193
2,34109,1827
2,34109,1347
2,34109,1905
2,34109,2092
2,34109,2121
2,34109,191
2,34109,1213
2,38225,1211
2,38225,2141
2,38225,731
2,38225,1356
2,38225,2183
2,38225,433
2,38225,1827
2,38225,1187
2,23473,1211
2,42018,1211
2,42018,2141
2,42018,731
2,42018,1356
2,20418,2141
2,20418,731
2,20418,76
2,20418,1356
2,20418,921
2,20418,2183
2,20418,2083
2,20418,1889
2,20418,2220
2,20418,1827
2,20418,2109
2,20418,1347
2,20418,1905
2,20418,2092
2,20418,2074
2,20418,1213
2,77954,433
2,77954,192
2,77954,193
2,77954,2121
2,77954,191
2,86576,1211
2,86576,731
2,86576,1356
2,86576,1213
2,62193,1211
2,62193,731
2,62193,921
2,62193,2183
2,62193,1889
2,62193,1827
2,62193,2109
2,62193,1187
2,62193,2092
2,38924,1211
2,38924,2141
2,38924,731
2,38924,2183
2,38924,2083
2,38924,192
2,38924,2220
2,38924,2109
2,38924,1347
2,38924,1905
2,38924,2092
2,38924,2074
2,50566,1211
2,50566,1356
2,50566,1187
2,35417,2141
2,35417,731
2,35417,2083
2,35417,2220
2,35417,2109
2,42870,1211
2,42870,2141
2,42870,76
2,42870,921
2,42870,2183
2,42870,2083
2,42870,1889
2,42870,2220
2,42870,193
2,42870,2109
2,42870,1347
2,42870,2092
2,42870,2074
2,9514,1211
2,9514,2141
2,9514,731
2,9514,76
2,9514,921
2,9514,2183
2,9514,2083
2,9514,192
2,9514,1889
2,9514,1827
2,9514,1905
2,9514,1187
2,9514,2092
2,9514,2074
2,25552,1211
2,25552,433
2,25552,2220
2,25552,2109
2,25552,1187
2,25552,191
2,53173,1211
2,53173,2141
2,53173,731
2,53173,76
2,53173,1356
2,53173,921
2,53173,2183
2,53173,192
2,53173,2109
2,53173,1905
2,53173,2092
2,53173,2074
2,44159,731
2,26472,1211
2,26472,2141
2,26472,76
2,26472,1356
2,26472,921
2,26472,2183
2,26472,192
2,26472,1827
2,26472,2109
2,26472,1347
2,74054,2141
2,74054,731
2,74054,1356
2,74054,2183
2,74054,433
2,74054,2083
2,74054,2220
2,74054,1827
2,74054,1187
2,74054,2074
2,74054,2121
2,74054,191
2,74054,1213
2,75126,731
2,75126,76
2,75126,2109
2,75126,1187
2,75126,2121
2,41810,1211
2,41810,2141
2,41810,731
2,41810,1356
2,41810,2083
2,41810,2109
2,41810,1187
2,68699,1211
2,68699,2141
2,68699,731
2,68699,76
2,68699,921
2,68699,2183
2,68699,2083
2,68699,1889
2,68699,193
2,68699,1827
2,68699,1347
2,68699,1187
2,68699,2092
2,6326,1211
2,6326,433
2,6326,1187
2,6326,191
2,9488,1211
2,9488,2141
2,9488,76
2,9488,1356
2,9488,921
2,9488,2183
2,9488,2083
2,9488,1889
2,9488,193
2,9488,1827
2,9488,1347
2,9488,1187
2,9488,2092
2,9488,2074
2,25029,921
2,25029,433
2,25029,192
2,25029,2220
2,25029,193
2,25029,2109
2,25029,2074
2,25029,2121
2,25029,191
2,62283,1211
2,62283,731
2,62283,76
2,62283,1356
2,62283,2183
2,62283,2083
2,62283,192
2,62283,1889
2,62283,2220
2,62283,1347
2,62283,1905
2,62283,1187
2,62283,2092
2,62283,1213
2,70322,433
2,70322,192
2,70322,2121
2,70322,191
2,81946,1211
2,81946,2141
2,81946,731
2,81946,76
2,81946,2183
2,81946,433
2,81946,1827
2,81946,1187
2,15146,2141
2,15146,76
2,15146,433
2,15146,2083
2,15146,192
2,15146,1889
2,15146,193
2,15146,1905
2,15146,2074
2,15146,2121
2,15146,191
2,67030,731
2,67030,1356
2,67030,921
2,67030,2083
2,67030,192
2,67030,193
2,67030,2109
2,67030,1347
2,32247,2109
2,57944,1211
2,57944,2141
2,57944,1356
2,57944,2183
2,57944,1889
2,57944,2220
2,57944,193
2,57944,1827
2,57944,2109
2,57944,1347
2,57944,1905
2,25349,1211
2,25349,76
2,25349,433
2,25349,192
2,25349,2220
2,25349,1347
2,25349,2092
2,25349,2121
2,42766,1211
2,42766,731
2,42766,921
2,42766,433
2,42766,2109
2,42766,2121
2,42766,191
2,25152,2141
2,25152,731
2,25152,433
2,25152,2220
2,25152,193
2,25152,2121
2,25152,191
2,70367,433
2,70367,192
2,70367,193
2,70367,191
2,68914,2141
2,68914,731
2,68914,76
2,68914,1356
2,68914,921
2,68914,2183
2,68914,433
2,68914,2083
2,68914,192
2,68914,1889
2,68914,2220
2,68914,193
2,68914,1827
2,68914,1347
2,68914,1905
2,68914,2092
2,68914,2074
2,68914,2121
2,68914,191
2,366,1211
2,366,2141
2,366,76
2,366,921
2,366,2183
2,366,2083
2,366,1889
2,366,1827
2,366,2109
2,366,1347
2,366,1905
2,5465,1211
2,5465,731
2,5465,76
2,5465,921
2,5465,2183
2,5465,1889
2,5465,1347
2,21916,1211
2,21916,2141
2,21916,731
2,21916,921
2,21916,2183
2,21916,433
2,21916,2220
2,21916,193
2,21916,1187
2,21916,191
2,47780,1211
2,47780,2141
2,47780,731
2,47780,76
2,47780,1356
2,47780,921
2,47780,1827
2,47780,1905
2,56787,2141
2,56787,731
2,56787,76
2,56787,1356
2,56787,921
2,56787,2183
2,56787,433
2,56787,2083
2,56787,192
2,56787,1889
2,56787,2220
2,56787,1827
2,56787,2109
2,56787,1905
2,25773,433
2,25773,192
2,25773,2220
2,25773,193
2,25773,2121
2,25773,191
2,59558,2141
2,59558,1356
2,59558,2220
2,59558,2109
2,60652,731
2,60652,1356
2,60652,433
2,60652,1889
2,60652,1827
2,60652,2109
2,60652,1187
2,60652,191
2,60652,1213
2,36755,1211
2,36755,731
2,36755,76
2,36755,921
2,36755,2183
2,36755,1827
2,36755,2109
2,36755,1187
2,3128,433
2,3128,193
2,3128,2121
2,3128,191
2,53702,1211
2,53702,2141
2,53702,731
2,53702,76
2,53702,1356
2,53702,921
2,53702,2183
2,53702,1889
2,53702,2220
2,53702,193
2,53702,1347
2,53702,1187
2,53702,2092
2,53702,2074
2,40615,2109
2,86190,1211
2,86190,731
2,86190,76
2,86190,2183
2,86190,2220
2,51680,1211
2,51680,2141
2,74627,2141
2,74627,76
2,74627,1356
2,74627,2183
2,74627,2083
2,74627,1889
2,74627,2220
2,74627,193
2,74627,1827
2,74627,2109
2,74627,1347
2,74627,1187
2,74627,2121
2,27856,1211
2,27856,2141
2,27856,731
2,27856,76
2,27856,433
2,27856,2083
2,27856,192
2,27856,1889
2,27856,2220
2,27856,1213
2,67206,1211
2,67206,2141
2,67206,731
2,67206,1356
2,67206,2183
2,67206,2083
2,67206,192
2,67206,2109
2,67206,2074
2,67206,1213
2,55170,2141
2,55170,731
2,55170,2220
2,49855,1211
2,49855,731
2,49855,76
2,49855,1356
2,49855,921
2,49855,1827
2,49855,1187
2,28087,1211
2,28087,2141
2,28087,731
2,28087,1356
2,28087,2183
2,28087,433
2,28087,2083
2,28087,192
2,28087,1889
2,28087,2220
2,28087,193
2,28087,2074
2,28087,2121
2,72572,1211
2,2308,2141
2,2308,731
2,2308,76
2,2308,921
2,2308,2183
2,2308,433
2,2308,1889
2,2308,2220
2,2308,193
2,2308,1827
2,2308,1905
2,2308,1187
2,2308,2092
2,2308,1213
2,11885,192
2,11885,193
2,11885,191
2,77961,1211
2,77961,2141
2,77961,731
2,77961,1356
2,77961,921
2,77961,433
2,77961,192
2,77961,193
2,77961,1347
2,77961,2074
2,77961,2121
2,77961,191
2,33868,2141
2,33868,921
2,33868,2083
2,33868,1889
2,33868,2092
2,11604,433
2,11604,1187
2,11604,191
2,42417,1213
2,6731,1211
2,6731,2141
2,6731,731
2,6731,1356
2,6731,921
2,6731,2183
2,6731,2083
2,6731,192
2,6731,1827
2,6731,1347
2,6731,1905
2,6731,1187
2,6731,191
2,44117,2141
2,44117,731
2,44117,76
2,44117,1356
2,44117,921
2,44117,2183
2,44117,433
2,44117,2083
2,44117,1889
2,44117,2220
2,44117,1827
2,44117,2109
2,44117,2092
2,44117,2074
2,30729,2141
2,30729,731
2,30729,1356
2,30729,433
2,30729,2083
2,30729,2109
2,30729,1347
2,30729,1187
2,30729,2121
2,25122,1211
2,25122,76
2,25122,433
2,25122,192
2,25122,2220
2,25122,193
2,25122,1347
2,25122,2121
2,25122,191
2,70281,433
2,70281,192
2,70281,2121
2,70281,191
2,47742,2141
2,47742,731
2,47742,2220
2,21542,1211
2,21542,2141
2,21542,731
2,21542,1356
2,21542,921
2,21542,2183
2,21542,2083
2,21542,192
2,21542,1827
2,21542,2109
2,21542,2074
2,6406,1211
2,10443,2141
2,10443,731
2,10443,1356
2,50898,1211
2,50898,2141
2,50898,731
2,50898,2183
2,50898,433
2,50898,192
2,50898,1889
2,50898,1187
2,50898,1213
2,34097,731
2,34097,1356
2,34097,2083
2,34097,2220
2,34097,2121
2,66046,1211
2,66046,731
2,66046,1356
2,66046,921
2,66046,2183
2,66046,433
2,66046,1889
2,66046,193
2,66046,2109
2,66046,2092
2,66046,2074
2,56495,2141
2,56495,731
2,56495,1356
2,56495,1889
2,56495,2220
2,56495,1827
2,56495,2109
2,56495,1347
2,56495,1187
2,56495,2074
2,41664,2141
2,41664,76
2,41664,1356
2,41664,2183
2,41664,2109
2,41664,1187
2,41664,2092
2,41664,2121
2,42853,1211
2,42853,2141
2,42853,76
2,42853,921
2,42853,433
2,42853,2109
2,42853,1347
2,58540,2141
2,58540,731
2,58540,76
2,58540,921
2,58540,2183
2,58540,433
2,58540,2083
2,58540,192
2,58540,1889
2,58540,193
2,58540,2109
2,58540,1347
2,58540,1905
2,58540,2074
2,58540,2121
2,58540,191
2,4704,1211
2,4704,2141
2,4704,731
2,4704,76
2,4704,1356
2,4704,921
2,4704,2183
2,4704,2083
2,4704,1889
2,4704,2220
2,4704,1827
2,4704,2092
2,4704,2121
2,27839,433
2,27839,192
2,27839,193
2,27839,191
2,39200,1211
2,39200,731
2,39200,76
2,39200,921
2,39200,433
2,39200,2083
2,39200,1889
2,39200,1827
2,39200,1905
2,39200,1187
2,35474,1211
2,35474,2141
2,35474,731
2,35474,76
2,35474,1356
2,35474,2183
2,35474,433
2,35474,2083
2,35474,193
2,35474,1187
2,1462,1211
2,1462,1356
2,1462,921
2,2386,1211
2,2386,2141
2,2386,1356
2,2386,433
2,2386,2083
2,2386,1889
2,2386,2220
2,2386,1827
2,2386,1905
2,2386,2121
2,40872,1211
2,40872,2141
2,40872,731
2,40872,76
2,40872,1356
2,40872,2183
2,40872,2083
2,40872,1889
2,40872,2220
2,40872,1827
2,40872,1347
2,40872,1905
2,40872,2121
2,67856,1211
2,67856,731
2,67856,76
2,67856,1356
2,67856,921
2,67856,2183
2,67856,433
2,67856,2083
2,67856,192
2,67856,193
2,67856,1347
2,67856,1905
2,67856,2092
2,67856,2074
2,67856,2121
2,72298,2141
2,72298,76
2,72298,1356
2,72298,921
2,72298,2183
2,72298,2083
2,72298,192
2,72298,1889
2,72298,2220
2,72298,193
2,72298,1827
2,72298,2109
2,72298,1347
2,72298,1905
2,72298,2092
2,72298,2074
2,72298,2121
2,72298,191
2,53479,1211
2,53479,731
2,53479,76
2,53479,1356
2,53479,921
2,53479,2183
2,53479,2083
2,53479,192
2,53479,1889
2,53479,2220
2,53479,193
2,53479,1827
2,53479,1347
2,53479,1905
2,53479,2092
2,53479,2074
2,53479,1213
2,27703,1211
2,27703,2141
2,27703,76
2,27703,921
2,27703,1827
2,27703,2109
2,27703,2074
2,27703,1213
2,40784,1211
2,40784,2141
2,40784,731
2,40784,76
2,40784,1356
2,40784,921
2,40784,2183
2,40784,2083
2,40784,192
2,40784,1889
2,40784,193
2,40784,1347
2,40784,1905
2,40784,2092
2,40784,2074
2,40784,2121
2,40784,191
2,37440,1211
2,37440,731
2,37440,76
2,37440,1356
2,37440,921
2,37440,2183
2,37440,1187
2,45625,2141
2,45625,731
2,45625,76
2,45625,1356
2,45625,921
2,45625,2183
2,45625,2083
2,45625,192
2,45625,1889
2,45625,2220
2,45625,193
2,45625,1827
2,45625,2109
2,45625,1347
2,45625,2092
2,45625,2074
2,45625,2121
2,20458,76
2,20458,433
2,20458,2109
2,20458,1187
2,6086,1211
2,6086,2141
2,6086,76
2,6086,2183
2,6086,433
2,6086,2083
2,6086,192
2,6086,193
2,6086,1827
2,6086,1347
2,6086,2121
2,6086,191
2,54239,2141
2,54239,76
2,54239,1889
2,54239,2220
2,54239,1827
2,54239,2109
2,51992,1211
2,51992,2141
2,51992,2220
2,51992,2109
2,51992,1905
2,51992,1187
2,63128,1211
2,63128,2141
2,63128,731
2,63128,76
2,63128,1356
2,63128,921
2,63128,2183
2,63128,2083
2,63128,192
2,63128,1347
2,63128,1905
2,63128,2092
2,63128,1213
2,2975,2141
2,2975,76
2,2975,921
2,2975,433
2,2975,2083
2,2975,192
2,2975,1889
2,2975,193
2,2975,2109
2,2975,1905
2,2975,1187
2,2975,2121
2,23667,2109
2,36714,2109
2,36714,1905
2,72595,1211
2,21929,1211
2,21929,2141
2,21929,731
2,21929,921
2,21929,2183
2,21929,433
2,21929,192
2,21929,2220
2,21929,193
2,21929,1187
2,21929,2074
2,21929,191
2,64662,1211
2,64662,2141
2,64662,731
2,64662,76
2,64662,1356
2,64662,921
2,64662,433
2,64662,2083
2,64662,2220
2,64662,193
2,64662,1827
2,48383,1211
2,48383,2141
2,48383,76
2,48383,1889
2,48383,2220
2,48383,193
2,48383,1827
2,48383,2092
2,1231,2141
2,1231,731
2,1231,1356
2,1231,921
2,1231,2183
2,1231,433
2,1231,2083
2,1231,1889
2,1231,2220
2,1231,193
2,1231,2109
2,1231,1187
2,1231,2092
2,78076,433
2,78076,192
2,78076,193
2,78076,2121
2,78076,191
2,5301,433
2,5301,192
2,5301,193
2,5301,2121
2,5301,191
2,32183,1211
2,32183,433
2,32183,2109
2,32183,1187
2,86684,1211
2,86684,731
2,86684,1356
2,86684,921
2,86684,1213
2,28768,1211
2,28768,76
2,28768,2183
2,28768,2220
2,28768,1187
2,58003,1211
2,58003,2141
2,58003,921
2,58003,2183
2,58003,192
2,58003,1889
2,58003,193
2,58003,1827
2,58003,1347
2,58003,1905
2,58003,1187
2,58003,2074
2,58003,1213
2,15744,1211
2,15744,2141
2,15744,731
2,15744,76
2,15744,1356
2,15744,921
2,15744,433
2,15744,192
2,15744,193
2,15744,2121
2,15744,191
2,62853,1211
2,62853,2141
2,62853,731
2,62853,1356
2,62853,921
2,62853,2183
2,62853,433
2,62853,192
2,62853,1889
2,62853,193
2,62853,2092
2,62853,2121
2,62853,191
2,42979,1211
2,42979,2141
2,42979,731
2,42979,76
2,42979,1356
2,42979,2183
2,42979,2083
2,42979,192
2,42979,1889
2,42979,2220
2,42979,193
2,42979,1347
2,42979,1187
2,42979,2092
2,42979,2074
2,34707,1211
2,34707,2141
2,34707,731
2,34707,76
2,34707,1356
2,34707,921
2,34707,2183
2,34707,2083
2,34707,192
2,34707,1889
2,34707,2220
2,34707,193
2,34707,1827
2,34707,1347
2,34707,1905
2,34707,2092
2,34707,2074
2,47514,1211
2,47514,2141
2,47514,731
2,47514,76
2,47514,921
2,47514,2183
2,47514,2220
2,47514,1827
2,47514,2109
2,58544,1211
2,58544,76
2,58544,433
2,58544,192
2,58544,2109
2,58544,1187
2,58544,2074
2,43004,731
2,43004,1356
2,43004,433
2,11079,192
2,11079,193
2,11079,191
2,21634,1211
2,22264,2141
2,22264,731
2,22264,76
2,22264,1356
2,22264,921
2,22264,192
2,22264,2074
2,56966,1211
2,56966,2141
2,56966,76
2,56966,1356
2,56966,2183
2,56966,2220
2,56966,2074
2,27060,2141
2,27060,433
2,27060,2121
2,37087,1211
2,37087,2141
2,37087,731
2,37087,1356
2,37087,433
2,37087,1889
2,37087,2121
2,37087,1213
2,42952,1211
2,42952,2141
2,42952,76
2,42952,921
2,42952,433
2,42952,2083
2,42952,2220
2,54097,1211
2,54097,731
2,54097,1356
2,54097,921
2,54097,433
2,54097,1827
2,54097,2109
2,670,1211
2,67794,1211
2,67794,2141
2,67794,731
2,67794,76
2,67794,921
2,67794,2183
2,67794,1889
2,67794,2109
2,67794,1347
2,67794,1905
2,67794,2092
2,67794,2074
2,2924,2141
2,2924,76
2,2924,433
2,2924,192
2,2924,193
2,2924,2092
2,2924,191
2,50123,2141
2,50123,76
2,50123,921
2,50123,2183
2,50123,433
2,50123,2083
2,50123,192
2,50123,1889
2,50123,193
2,50123,1827
2,50123,2109
2,50123,1347
2,50123,1905
2,50123,2074
2,50123,2121
2,40506,731
2,40506,433
2,67846,2141
2,67846,731
2,67846,1356
2,67846,921
2,67846,192
2,67846,2220
2,67846,1827
2,67846,2109
2,67846,1347
2,67846,2121
2,67846,191
2,67846,1213
2,27331,1211
2,27331,2141
2,27331,731
2,27331,76
2,27331,1356
2,27331,921
2,27331,2183
2,27331,433
2,27331,2083
2,27331,192
2,27331,2220
2,27331,1347
2,27331,2092
2,10713,2141
2,10713,731
2,10713,76
2,10713,1356
2,10713,921
2,10713,2183
2,10713,433
2,10713,2083
2,10713,1889
2,10713,193
2,10713,1827
2,10713,1905
2,10713,1187
2,10713,2092
2,10713,2074
2,10713,2121
2,319,1889
2,29959,1211
2,29959,2141
2,29959,731
2,29959,76
2,29959,1356
2,29959,433
2,29959,2220
2,29959,1347
2,29959,2121
2,75165,1211
2,75165,731
2,75165,433
2,75165,2109
2,75165,1187
2,59665,1211
2,59665,2141
2,59665,731
2,59665,76
2,59665,1356
2,59665,921
2,59665,433
2,59665,2083
2,59665,1889
2,59665,2220
2,65074,1211
2,65074,2141
2,65074,731
2,65074,921
2,65074,2183
2,65074,433
2,65074,2083
2,65074,2220
2,65074,193
2,65074,1187
2,54190,1211
2,54190,731
2,54190,1356
2,54190,921
2,54190,433
2,54190,1827
2,54190,2109
2,72730,1211
2,57170,731
2,57170,76
2,57170,921
2,57170,2183
2,57170,2083
2,57170,2220
2,57170,1827
2,57170,2109
2,57170,1905
2,40526,1211
2,40526,2141
2,40526,731
2,40526,76
2,40526,433
2,40526,192
2,40526,2109
2,23635,1211
2,32163,2109
2,69005,1211
2,69005,731
2,69005,1356
2,69005,921
2,69005,2183
2,69005,433
2,69005,1889
2,69005,2220
2,69005,193
2,69005,1827
2,69005,1347
2,69005,2121
2,57109,1211
2,57109,2141
2,57109,76
2,57109,921
2,57109,2220
2,21647,2141
2,21647,731
2,21647,1356
2,21647,921
2,21647,2220
2,21647,1827
2,21647,2121
2,44266,1211
2,44266,2074
2,48994,1211
2,48994,2141
2,48994,731
2,48994,76
2,48994,1356
2,48994,921
2,48994,2183
2,48994,2083
2,48994,1889
2,48994,2220
2,48994,1827
2,48994,1905
2,48994,2092
2,48994,2074
2,30409,1211
2,30409,2141
2,30409,731
2,30409,921
2,30409,2183
2,30409,433
2,30409,192
2,30409,2220
2,30409,1187
2,30409,2074
2,38098,1211
2,38098,731
2,38098,1356
2,38098,921
2,38098,2183
2,38098,2083
2,38098,192
2,38098,1889
2,38098,193
2,38098,1827
2,38098,1347
2,38098,1905
2,38098,2092
2,38098,2074
2,12855,2141
2,12855,731
2,12855,76
2,12855,1356
2,12855,921
2,12855,2183
2,12855,1905
2,12855,2121
2,59170,1211
2,59170,2141
2,59170,731
2,59170,76
2,59170,921
2,59170,2183
2,59170,2083
2,59170,1889
2,59170,193
2,59170,2109
2,59170,1347
2,59170,2092
2,59170,2074
2,42238,731
2,42238,76
2,42238,1356
2,42238,921
2,42238,433
2,42238,2220
2,42238,1827
2,42238,2109
2,42238,1187
2,42238,2092
2,4825,2141
2,4825,731
2,4825,76
2,4825,921
2,4825,1347
2,4825,1905
2,4825,1187
2,4825,2092
2,78288,2141
2,78288,731
2,78288,433
2,78288,2109
2,78288,1187
2,72302,1211
2,72302,2141
2,72302,731
2,72302,1356
2,72302,1827
2,72302,1187
2,72302,2121
2,72302,191
2,13041,1211
2,13041,731
2,13041,1356
2,13041,921
2,13041,193
2,37646,1211
2,37646,76
2,37646,1356
2,37646,921
2,9122,1211
2,9122,2141
2,9122,731
2,9122,76
2,9122,921
2,9122,2183
2,9122,2083
2,9122,1827
2,9122,2109
2,9122,2092
2,63391,2141
2,63391,2109
2,63391,1347
2,67670,1889
2,49979,1211
2,49979,2141
2,49979,921
2,49979,2220
2,49979,2109
2,34070,2141
2,34070,731
2,34070,921
2,34070,433
2,34070,1347
2,34070,2092
2,34070,191
2,70520,1211
2,70520,731
2,70520,76
2,70520,1356
2,70520,921
2,70520,2183
2,70520,433
2,70520,2083
2,70520,1889
2,70520,2220
2,70520,193
2,70520,1827
2,70520,1347
2,70520,2092
2,72281,2141
