"project id",name,category,target,city,year,"total number of votes","number of votes","popularity percentage","total budget",cost,"cost percentage","selected by phragmen","selected by greedy","selected by equal shares","selected by equal shares with greedy completion","percentage of phragmen selection","percentage of greedy selection","percentage of equalshares selection","percentage of equalshares selection with greedy completion","budget utilisation in phragmen","budget utilisation in utilitarian greedy","budget utilisation in equal shares","budget utilisation in equal shares with greedy completion","total number of projects","voting method"
418,"Bajki na trawie","education,culture","children,youth,adults",ursynow,2022,77302,384,0.00496752994747872,5614506,60000,0.010686603594332253,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
2109,"Komfortowe nawierzchnie siłowni plenerowych i urządzeń street workout na Ursynowie","welfare,public space,sport","children,youth,adults,seniors",ursynow,2022,77302,372,0.00481229463662001,5614506,200000,0.03562201198110751,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
997,"Tablica upamiętniająca wieś Kabaty","education,culture","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,356,0.00460531422214173,5614506,12300,0.002190753736838112,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1367,"Teatrzyki dla dzieci w ursynowskich domach kultury","education,culture","children",ursynow,2022,77302,351,0.004540632842617267,5614506,64800,0.011541531881878833,1,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
2129,"Ursynowska Aleja Rzeźby Sensorycznej","education,culture,public space","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,345,0.004463015187187913,5614506,123000,0.02190753736838112,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1371,"Stand-up na Ursynowie","culture","youth,adults,seniors,people with disabilities",ursynow,2022,77302,327,0.004230162220899847,5614506,90000,0.01602990539149838,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1888,"Jasny plac zabaw - doświetlenie i odświeżenie placu zabaw przy Pala Telekiego","public space","children",ursynow,2022,77302,316,0.00408786318594603,5614506,100000,0.017811005990553755,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1636,"Disc golf wśród drzew przy Kopie Cwila - kosz do treningu wśród zieleni","public space,sport,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,313,0.004049054358231352,5614506,14000,0.0024935408386775257,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1399,"Funkcjonalne stojaki na deskorolki dla szkół wraz z zabezpieczeniem","public space,sport","children,youth",ursynow,2022,77302,307,0.003971436702801997,5614506,16800,0.002992249006413031,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
872,"Montaż systemu monitoringu na terenie szkoły Podstawowej nr 336 przy ul. Na Uboczu 9","public space","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,304,0.00393262787508732,5614506,35600,0.006340718132637137,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1182,"Wsparcie dla rodziców nastolatków","education,welfare,health","children,youth,adults,people with disabilities",ursynow,2022,77302,304,0.00393262787508732,5614506,20500,0.0036512562280635198,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1370,"Zumba dla początkujących - bezpłatne zajęcia dla wszystkich z równoczesnymi zajęciami dla dzieci","sport,health","adults,seniors",ursynow,2022,77302,302,0.0039067553232775346,5614506,62400,0.011114067738105544,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1365,"Plac zabaw na Kajakowej - doposażenie i modernizacja placu zabaw","public space,urban greenery","children,youth",ursynow,2022,77302,300,0.00388088277146775,5614506,51410,0.009156638179743685,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1306,"Wiem co jem - nauka prawidłowego odżywiania we wszystkich szkołach, wykłady dla dorosłych i seniorów z analizą składu ciała","education","children,youth,seniors,people with disabilities",ursynow,2022,77302,294,0.0038032651160383947,5614506,33000,0.005877631976882739,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
955,"Montaż systemu oświetlenia solarnego przy boisku szkoły Podstawowej 336 przy ul. Na Uboczu 9","public space","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,287,0.0037127111847041474,5614506,40000,0.007124402396221502,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1767,"Rowerowe ABC przepisów uczę się","education,sport","children,youth",ursynow,2022,77302,283,0.0036609660810845773,5614506,90680,0.016151020232234144,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
704,"Kulturalna Kłobucka","education,culture,environmental protection","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,282,0.0036480298051796848,5614506,40000,0.007124402396221502,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1008,"Zabezpieczenie przejścia dla pieszych przy szkole na skrzyżowaniu ulic K. Borsuka i Zoltana Balo","public transit and roads","children,youth",ursynow,2022,77302,279,0.003609220977465007,5614506,35000,0.006233852096693814,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
2155,"Festiwal muzyki HIP-HOP na Ursynowie","culture","youth,adults",ursynow,2022,77302,275,0.0035574758738454375,5614506,200000,0.03562201198110751,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
2098,"Koncerty Operetkowe Usta milczą dusza śpiewa na Ursynowie – 4 koncerty plenerowe","culture","adults,seniors,people with disabilities",ursynow,2022,77302,268,0.0034669219425111897,5614506,280000,0.049870816773550514,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1368,"Potańcówki na Ursynowie","culture","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,267,0.003453985666606297,5614506,64000,0.011399043833954403,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
2168,"Demencja, Alzheimer itp. – rozumiem i umiem pomagać seniorowi","education,welfare,health","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,264,0.00341517683889162,5614506,40000,0.007124402396221502,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1173,"Bezpieczeństwo dzieci. Nowoczesna profilaktyka w ursynowskich szkołach (pokazy edukacyjne z użyciem VR)","education,welfare,health","children,youth,adults,people with disabilities",ursynow,2022,77302,260,0.00336343173527205,5614506,54900,0.009778242288814012,1,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1736,"Festiwale modelarskie na Ursynowie","education","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,253,0.003272877803937802,5614506,37000,0.006590072216504889,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
2100,"Młody Architekt Miejski - plenerowe warsztaty architektoniczne dla dzieci","education,culture,environmental protection","children,youth,adults",ursynow,2022,77302,251,0.0032470052521280175,5614506,24000,0.004274641437732901,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1178,"Z mamą i tatą najlepiej! Pomoc dla opiekunów dzieci od 5 miesięcy do 5 lat","education,welfare,health","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,250,0.003234068976223125,5614506,30000,0.0053433017971661265,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
2165,"Maszty flagowe na flagi Polski, Warszawy i Ursynowa przed 17 szkołami podstawowymi","education,public space","children,youth",ursynow,2022,77302,241,0.003117642493079092,5614506,64600,0.011505909869897725,1,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1361,"Realizacja chodnika w ul. Arbuzowej","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,240,0.0031047062171741997,5614506,140000,0.024935408386775257,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1672,"Robotyka, programowanie i elektronika dla dzieci i młodzieży w Szkole Podstawowej Nr 340","education,welfare","children,youth,people with disabilities",ursynow,2022,77302,238,0.003078833665364415,5614506,818000,0.1456940290027297,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1312,"Naklejki edukacyjne na schodach we wszystkich ursynowskich szkołach - matematyka","education","children,youth,people with disabilities",ursynow,2022,77302,236,0.00305296111355463,5614506,36000,0.006411962156599352,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
798,"Modernizacja parkingów przy ul. Stryjeńskich i Kulczyńskiego 9","public transit and roads","adults,seniors,people with disabilities",ursynow,2022,77302,229,0.0029624071822203822,5614506,1072000,0.19093398421873625,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1771,"O rany! – szkolenia z tamowania krwotoków na Ursynowie","education,welfare,health","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,216,0.0027942355954567798,5614506,78000,0.013892584672631929,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1189,"Teatrzyki w MALu na Kłobuckiej","education,culture","children,youth,adults",ursynow,2022,77302,202,0.0026131277327882847,5614506,45000,0.00801495269574919,1,0,1,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
416,"Kreatywne wakacje – zajęcia plastyczne podczas akcji „Lato w Mieście”","culture","children",ursynow,2022,77302,194,0.002509637525549145,5614506,51200,0.009119235067163523,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1333,"Remont chodnika przy ulicy Chóralnej","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,113,0.0014617991772528525,5614506,170000,0.030278710183941383,0,0,0,0,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
1199,"Ursynów w obiektywie - konkurs fotograficzny o naszej dzielnicy","education,culture,public space","children,youth,adults,seniors,people with disabilities",ursynow,2022,77302,104,0.00134537269410882,5614506,24600,0.004381507473676224,1,0,0,1,0.5981308411214953,0.14018691588785046,0.5046728971962616,0.5420560747663551,0.994047383687897,0.9991653762592827,0.6997490073035811,0.996042216358839,107,approval
