election_id,voter_id,age,sex
1,57753,61,F
1,78227,36,M
1,43728,58,F
1,36110,42,M
1,82579,20,F
1,13803,39,F
1,74267,30,F
1,14614,37,F
1,82526,41,M
1,50204,46,F
1,55165,34,F
1,64840,34,F
1,16740,64,F
1,76346,43,F
1,68322,57,F
1,44745,36,F
1,81445,42,F
1,1635,49,F
1,47850,37,M
1,3490,31,M
1,51627,22,F
1,55805,32,F
1,73357,66,F
1,55560,67,F
1,49768,38,F
1,83710,37,M
1,71540,75,F
1,86214,45,F
1,11556,46,F
1,3135,38,F
1,82324,8,M
1,55510,17,M
1,82860,41,F
1,49733,41,M
1,83046,39,F
1,27974,12,F
1,57143,32,M
1,28141,38,F
1,84815,0,F
1,45808,30,M
1,26787,38,M
1,56256,41,F
1,39854,34,F
1,61252,34,F
1,64209,40,M
1,86733,4,F
1,48918,25,F
1,67315,32,F
1,70750,47,F
1,21872,70,M
1,53229,48,M
1,67497,30,M
1,38341,6,F
1,2278,33,F
1,9991,66,M
1,49388,6,M
1,54491,44,M
1,44490,3,M
1,65278,31,F
1,963,36,F
1,75087,26,M
1,5004,27,M
1,72522,43,M
1,55715,11,F
1,47360,33,M
1,22461,30,M
1,87334,65,M
1,25833,45,M
1,30955,51,F
1,48945,31,M
1,74754,27,M
1,55697,35,M
1,55495,17,M
1,49658,40,F
1,78226,33,M
1,31101,26,F
1,63331,28,F
1,37468,31,F
1,63284,11,F
1,13306,34,F
1,18404,44,F
1,9987,66,F
1,70726,20,F
1,26179,30,M
1,16618,36,F
1,61984,29,M
1,85418,48,F
1,43172,31,F
1,69804,33,F
1,915,33,M
1,48525,21,F
1,68654,47,F
1,30315,48,M
1,37649,33,F
1,81960,59,F
1,74003,25,M
1,54522,47,M
1,70575,33,F
1,60139,36,F
1,42847,25,F
1,68899,64,F
1,4821,38,F
1,84899,42,M
1,56984,35,M
1,12107,22,M
1,2413,22,M
1,82535,30,F
1,87093,26,M
1,83118,36,M
1,52230,47,M
1,2158,43,F
1,1955,37,F
1,18683,35,M
1,63021,28,F
1,5743,30,F
1,55855,39,F
1,7087,37,F
1,85193,37,M
1,26562,68,F
1,28897,54,F
1,78791,34,F
1,44423,11,F
1,81899,35,M
1,61964,33,F
1,71776,28,F
1,55950,32,F
1,68261,41,F
1,42674,26,F
1,40312,33,M
1,46832,40,M
1,84757,62,F
1,69814,60,F
1,68656,71,F
1,72596,36,F
1,24828,35,F
1,74860,30,F
1,39659,1,F
1,27056,42,F
1,11771,15,M
1,83982,17,F
1,27442,36,F
1,21760,35,M
1,80296,9,F
1,55897,3,M
1,8235,64,F
1,43763,44,M
1,53250,33,F
1,23166,34,M
1,36780,62,F
1,2974,36,M
1,54469,45,F
1,56872,31,M
1,28345,7,M
1,43693,36,F
1,44946,35,M
1,38020,39,F
1,72372,34,F
1,80111,35,M
1,31301,50,M
1,34704,28,F
1,71693,40,F
1,30050,36,F
1,31453,43,F
1,33941,38,F
1,2148,39,F
1,43332,71,F
1,54170,64,F
1,41746,46,F
1,66917,48,F
1,17455,34,M
1,84462,36,F
1,65120,22,M
1,1917,46,M
1,81840,52,F
1,66169,27,M
1,81232,12,M
1,16,46,F
1,81256,40,F
1,50282,37,F
1,83539,5,M
1,37443,32,M
1,63557,39,F
1,4135,30,F
1,35935,37,M
1,67334,33,F
1,40797,61,M
1,16223,44,F
1,3988,28,F
1,9729,69,M
1,32604,36,F
1,85510,0,F
1,1728,45,F
1,45226,36,F
1,67299,84,F
1,16029,33,M
1,58562,87,F
1,70476,21,F
1,64841,32,F
1,57198,3,F
1,13723,43,M
1,82211,31,M
1,86673,60,M
1,55796,42,M
1,63973,13,F
1,82411,60,M
1,50383,24,M
1,47165,42,F
1,70872,28,M
1,72253,34,M
1,66803,68,M
1,34781,57,F
1,10802,66,M
1,44497,30,F
1,73937,13,F
1,64416,63,F
1,55005,57,M
1,29225,33,F
1,8819,41,M
1,54374,25,M
1,1976,21,F
1,10147,30,F
1,37200,7,M
1,53564,29,M
1,53975,4,M
1,40430,45,F
1,13287,37,F
1,48664,1,M
1,5592,43,F
1,31008,50,F
1,62411,39,F
1,17783,31,M
1,77468,27,M
1,43741,22,M
1,34867,23,F
1,5642,43,M
1,53488,45,F
1,13011,34,F
1,19568,37,F
1,18338,38,F
1,79484,62,F
1,84237,23,F
1,34960,41,F
1,27298,57,F
1,47618,31,F
1,71192,11,M
1,61035,49,F
1,43816,38,F
1,45192,36,F
1,85105,7,M
1,55628,68,F
1,72895,39,F
1,60444,31,F
1,75568,42,M
1,20667,73,M
1,78143,64,F
1,68235,54,F
1,34084,25,F
1,18094,34,F
1,39229,28,F
1,85731,50,M
1,36202,36,F
1,25469,42,F
1,49202,34,F
1,75110,46,M
1,59770,17,F
1,81033,30,M
1,28769,24,M
1,76919,32,F
1,69268,38,F
1,15595,42,M
1,57007,12,F
1,71639,38,M
1,12061,66,F
1,55650,34,F
1,60994,34,M
1,64318,37,F
1,51778,23,M
1,43111,42,M
1,62583,8,M
1,48769,41,F
1,77938,22,F
1,5155,28,M
1,9768,32,F
1,73257,47,F
1,49281,37,F
1,50308,54,F
1,54545,43,M
1,75198,32,M
1,15803,35,M
1,22475,37,F
1,46029,49,F
1,51136,38,F
1,47634,35,M
1,73531,33,F
1,16633,34,F
1,24781,69,F
1,30910,40,F
1,27274,35,M
1,17854,43,F
1,24912,46,F
1,69482,32,F
1,53908,17,F
1,35600,40,F
1,33945,15,M
1,81926,36,M
1,34128,45,M
1,49618,4,M
1,86554,22,F
1,80735,40,M
1,78763,45,M
1,84590,37,M
1,42400,33,M
1,62252,39,F
1,21990,24,F
1,51081,32,M
1,25724,28,M
1,65799,29,M
1,38599,3,M
1,57538,40,F
1,64441,21,F
1,24305,39,F
1,58236,36,M
1,63220,24,F
1,76699,23,M
1,74190,57,M
1,36105,39,M
1,1046,21,F
1,68555,41,F
1,69796,65,F
1,62573,41,F
1,82465,75,M
1,78392,17,M
1,26102,25,F
1,58601,78,F
1,57444,5,F
1,8930,30,M
1,60881,33,M
1,82415,6,M
1,46159,48,M
1,12092,45,F
1,21875,20,F
1,29702,45,F
1,66679,31,F
1,32307,4,F
1,79899,34,M
1,44106,31,F
1,43319,43,F
1,49373,32,F
1,17369,28,M
1,69734,32,M
1,66335,41,M
1,18451,28,M
1,50303,17,M
1,60739,55,M
1,32054,74,F
1,71388,33,M
1,41756,39,M
1,81255,5,M
1,87776,63,F
1,31342,37,F
1,59139,68,F
1,10758,65,M
1,77258,29,M
1,39451,29,F
1,84503,32,F
1,50506,43,M
1,51664,29,M
1,53775,79,F
1,72454,7,F
1,11352,10,F
1,53589,35,F
1,54547,36,F
1,37192,35,F
1,67501,2,M
1,30842,62,F
1,60938,30,F
1,55893,62,M
1,23062,7,M
1,82358,22,F
1,58771,34,F
1,16312,68,M
1,3688,32,M
1,46567,36,F
1,43485,66,F
1,20495,43,M
1,57692,77,F
1,5373,28,F
1,66279,19,M
1,47925,41,F
1,45438,32,M
1,20383,53,F
1,51395,31,M
1,38971,31,F
1,54254,45,F
1,20207,36,F
1,22658,38,M
1,43150,45,F
1,47595,41,F
1,50599,32,F
1,45003,34,F
1,47090,64,F
1,60352,70,F
1,85057,8,M
1,24894,24,F
1,66855,38,F
1,26918,6,F
1,358,31,F
1,62863,44,M
1,80347,43,F
1,77968,63,M
1,36915,39,F
1,57941,72,F
1,6904,40,F
1,24962,31,F
1,42375,11,M
1,66387,30,F
1,59771,35,M
1,43828,72,F
1,83466,44,M
1,73114,46,F
1,40619,38,F
1,15196,46,F
1,86188,7,M
1,1290,43,F
1,68332,70,M
1,18730,37,F
1,28687,39,F
1,73224,6,F
1,65710,30,M
1,25540,38,F
1,26040,32,F
1,42688,28,F
1,20293,72,F
1,25855,25,F
1,55064,25,F
1,40458,10,M
1,52599,43,M
1,44545,28,M
1,56773,57,F
1,76419,4,F
1,61549,42,F
1,44822,39,M
1,70321,45,M
1,79986,44,M
1,41630,34,F
1,37653,40,F
1,51428,19,M
1,83351,38,M
1,8941,31,M
1,75446,50,M
1,40380,36,F
1,71899,39,F
1,32678,23,F
1,81714,37,F
1,53801,64,F
1,25338,31,F
1,33663,45,F
1,74817,32,F
1,73220,37,M
1,40291,50,M
1,71931,55,F
1,21139,32,F
1,87428,48,M
1,79405,44,M
1,76447,39,M
1,37402,38,F
1,16068,34,M
1,26956,61,F
1,72008,40,F
1,40707,37,F
1,47664,11,M
1,81160,10,M
1,2720,73,F
1,44390,43,M
1,61391,30,M
1,8594,65,F
1,52302,42,F
1,84070,66,F
1,67803,11,F
1,44638,26,F
1,30900,41,M
1,51295,47,M
1,67509,43,F
1,81691,67,F
1,5916,31,F
1,48255,33,M
1,70130,66,F
1,75425,26,F
1,1882,26,F
1,42516,19,F
1,52523,41,F
1,3920,37,M
1,80719,11,M
1,71971,30,F
1,16817,67,F
1,9713,32,F
1,60066,5,F
1,39732,45,F
1,37695,25,F
1,79359,62,F
1,85098,40,M
1,38321,25,M
1,44312,27,M
1,7938,24,M
1,6648,19,M
1,58840,36,F
1,68107,11,M
1,80550,38,F
1,76422,18,F
1,46463,21,M
1,15344,38,M
1,48660,45,F
1,65958,29,F
1,73842,12,M
1,58700,26,F
1,78443,37,F
1,84559,32,M
1,32562,34,F
1,61486,24,F
1,65769,33,F
1,8236,38,F
1,78325,11,M
1,49953,61,M
1,48988,32,M
1,11369,37,M
1,24659,27,M
1,57601,63,M
1,51357,37,F
1,62044,13,F
1,57973,24,F
1,1040,35,M
1,58371,68,M
1,48939,58,M
1,72697,31,F
1,21742,37,F
1,74708,27,F
1,24726,25,M
1,16235,42,F
1,46582,31,F
1,48542,37,M
1,59819,52,M
1,40731,34,F
1,86869,9,M
1,84842,58,F
1,26048,42,F
1,38025,68,F
1,18217,41,F
1,72687,6,M
1,4462,29,F
1,84756,32,F
1,35609,36,F
1,4033,43,F
1,65040,34,M
1,31524,61,M
1,59688,62,M
1,72592,21,M
1,22646,38,F
1,59664,65,F
1,74452,47,M
1,25712,35,F
1,35960,9,F
1,10037,33,F
1,65179,63,F
1,9932,61,F
1,55334,45,M
1,60611,36,F
1,55150,34,M
1,80610,40,F
1,31464,53,F
1,75442,53,F
1,51721,39,M
1,64302,28,F
1,84358,39,F
1,77987,39,F
1,15916,31,F
1,60059,52,M
1,13587,29,F
1,29774,56,F
1,63773,67,F
1,81948,6,F
1,6245,39,F
1,2081,38,M
1,3936,18,M
1,5889,32,F
1,16071,39,F
1,21967,38,F
1,84352,46,F
1,31241,31,F
1,54299,41,M
1,68100,37,F
1,65987,45,M
1,67373,62,M
1,44044,34,F
1,76451,2,M
1,78955,31,F
1,67940,42,F
1,77545,63,F
1,50944,30,M
1,84112,67,M
1,35178,63,F
1,77459,59,F
1,43847,41,F
1,38361,31,M
1,717,37,F
1,58564,50,M
1,74935,28,F
1,21190,36,F
1,80575,11,F
1,23724,47,M
1,63563,62,F
1,72558,5,F
1,22519,61,F
1,84940,2,F
1,50505,30,M
1,42739,35,M
1,10683,40,F
1,83156,20,M
1,60562,60,M
1,74416,42,F
1,44061,46,F
1,78104,4,M
1,12018,40,F
1,35300,62,F
1,69689,39,F
1,72934,33,F
1,33002,49,M
1,3363,49,F
1,36645,68,M
1,56082,45,F
1,7349,36,M
1,84180,31,M
1,49892,38,M
1,70397,62,F
1,34588,30,M
1,37109,31,M
1,7271,29,F
1,71487,39,M
1,25113,38,F
1,58644,28,F
1,48658,34,F
1,23265,32,M
1,75437,42,M
1,27276,23,M
1,31300,56,F
1,21367,27,M
1,48467,51,M
1,11570,38,F
1,86847,41,F
1,71580,78,M
1,77830,28,M
1,83145,70,F
1,50451,65,F
1,26375,31,M
1,81632,37,M
1,44379,47,F
1,83234,43,F
1,2885,40,F
1,29804,64,F
1,4034,36,M
1,39516,67,M
1,49876,11,M
1,42875,42,F
1,18694,35,F
1,5959,25,F
1,38048,40,F
1,34792,31,F
1,12303,66,M
1,47914,66,F
1,40640,25,F
1,80008,50,M
1,15633,40,F
1,66818,45,F
1,19466,38,M
1,39780,18,F
1,11186,44,F
1,87508,69,F
1,80460,17,M
1,9469,29,F
1,75918,32,F
1,73717,28,F
1,24035,31,F
1,41427,61,F
1,84314,45,F
1,79013,29,F
1,70010,38,M
1,63263,33,F
1,53116,41,M
1,28662,42,F
1,19321,41,F
1,75428,30,F
1,60564,19,F
1,59490,39,F
1,47263,36,F
1,68211,36,F
1,86802,31,F
1,30401,20,F
1,10533,38,F
1,75607,44,F
1,62703,53,M
1,15028,44,F
1,60660,43,M
1,68940,34,M
1,40006,40,F
1,31243,30,M
1,46626,42,F
1,55394,29,F
1,31156,22,F
1,61988,44,F
1,11247,26,M
1,85323,38,F
1,46965,42,F
1,47966,28,M
1,73037,65,M
1,37710,31,F
1,21073,42,F
1,10608,38,M
1,25934,46,M
1,38106,27,M
1,46656,36,F
1,70956,3,M
1,11083,27,F
1,15653,26,M
1,62342,60,F
1,85635,45,F
1,87615,81,M
1,29070,30,F
1,11898,35,F
1,76992,68,M
1,49419,38,F
1,52224,54,F
1,36804,55,F
1,61799,11,F
1,26878,30,M
1,52313,28,F
1,50101,36,F
1,50312,8,M
1,43351,64,M
1,29738,8,M
1,4078,39,M
1,22686,34,M
1,84244,36,F
1,22117,46,F
1,75436,45,M
1,77840,53,F
1,71271,29,M
1,51018,44,M
1,23822,25,F
1,47970,38,F
1,71905,52,M
1,46346,32,F
1,9193,40,F
1,23451,42,M
1,20939,63,F
1,58232,28,F
1,18891,30,F
1,3998,19,F
1,50512,38,F
1,48829,43,F
1,28322,30,F
1,55320,44,F
1,44057,51,M
1,48689,66,F
1,67640,26,F
1,29228,65,F
1,75369,30,M
1,86420,68,F
1,49883,8,M
1,62911,2,F
1,11789,31,M
1,64088,38,F
1,58826,25,M
1,36365,22,F
1,28539,31,M
1,85677,74,F
1,594,31,F
1,77979,35,M
1,61859,61,F
1,45773,34,M
1,8556,27,F
1,43901,12,F
1,70278,39,F
1,84887,42,M
1,56125,42,F
1,18078,30,M
1,37295,30,F
1,28237,5,M
1,15034,32,F
1,40113,43,M
1,20609,45,F
1,68088,30,F
1,49278,6,F
1,19812,25,F
1,31338,38,F
1,26568,40,M
1,13079,16,M
1,68789,25,F
1,56087,37,M
1,71990,41,F
1,72561,37,F
1,82229,42,F
1,82355,7,F
1,70319,47,F
1,87669,64,F
1,23054,25,F
1,79158,48,M
1,58665,15,F
1,69416,29,F
1,84424,59,M
1,7894,33,F
1,82013,20,M
1,9378,44,F
1,63209,43,M
1,78545,5,F
1,68279,33,M
1,68463,25,F
1,77788,35,M
1,79830,37,F
1,85679,37,F
1,68119,47,M
1,48434,68,F
1,41457,6,M
1,74100,38,M
1,86411,1,M
1,85435,38,F
1,34565,69,F
1,82493,37,M
1,54515,21,M
1,64696,28,F
1,84489,37,F
1,40630,61,F
1,5526,24,F
1,86727,39,F
1,59908,65,M
1,78953,49,F
1,31782,55,F
1,27033,38,M
1,52964,32,F
1,73161,72,F
1,5181,27,F
1,58155,45,F
1,55239,18,M
1,77162,33,F
1,53797,44,F
1,5149,37,F
1,12645,35,F
1,85043,25,M
1,21465,36,M
1,33246,33,F
1,147,32,F
1,79412,39,F
1,77620,8,M
1,6658,34,M
1,5733,7,M
1,16076,29,F
1,40626,6,F
1,13036,69,F
1,44895,40,F
1,40095,40,F
1,13918,20,M
1,44594,27,M
1,67985,44,F
1,872,35,M
1,5803,48,M
1,72078,26,F
1,49913,41,F
1,14487,30,F
1,37672,36,F
1,57655,29,F
1,58662,26,M
1,72782,7,F
1,45304,34,F
1,15624,52,M
1,42466,4,M
1,71900,70,F
1,465,39,F
1,9315,28,F
1,49661,69,M
1,50799,14,F
1,68545,43,M
1,74170,17,F
1,34943,41,F
1,85912,25,F
1,62554,45,M
1,62122,47,M
1,60297,46,M
1,82399,41,F
1,5057,29,M
1,41221,48,F
1,10335,57,M
1,59566,56,F
1,57051,7,F
1,48546,55,F
1,51499,36,F
1,83309,29,M
1,46887,32,F
1,59783,18,F
1,50097,32,F
1,965,44,M
1,8881,41,F
1,12214,28,F
1,58205,1,F
1,86158,2,M
1,38454,28,M
1,66384,12,F
1,71564,44,M
1,48917,53,M
1,71946,31,F
1,23151,33,M
1,35734,32,M
1,58027,41,M
1,46195,37,M
1,29710,10,M
1,86153,38,M
1,68321,37,F
1,45274,37,F
1,4218,62,F
1,55642,2,F
1,71600,65,F
1,35087,8,M
1,78643,61,F
1,193,41,F
1,25050,39,M
1,61634,43,F
1,23237,42,F
1,29243,38,F
1,16140,69,F
1,51718,45,F
1,41452,27,M
1,62821,2,F
1,35763,70,M
1,47598,28,F
1,28115,40,M
1,57306,37,F
1,85892,26,M
1,35525,38,F
1,42039,9,M
1,17249,33,F
1,46130,34,M
1,44046,63,F
1,50677,64,F
1,41085,35,F
1,30209,25,F
1,55428,26,M
1,20676,52,F
1,8399,33,M
1,16769,3,F
1,68102,32,F
1,58364,51,F
1,72456,15,F
1,72899,30,M
1,19656,27,M
1,54351,30,F
1,72402,1,M
1,55179,56,M
1,38239,31,M
1,30581,48,F
1,80546,41,M
1,60022,19,F
1,41447,34,F
1,20818,45,M
1,57224,3,M
1,67523,3,M
1,58349,20,M
1,30627,8,F
1,37774,55,F
1,66326,54,F
1,61976,66,F
1,62799,37,M
1,80706,48,F
1,43810,6,F
1,86113,36,F
1,21626,51,F
1,47960,53,F
1,14167,40,F
1,32499,28,M
1,59282,39,F
1,54250,22,M
1,42996,40,F
1,73671,49,M
1,34076,57,F
1,79842,66,F
1,50448,75,M
1,68954,34,F
1,70107,41,M
1,34009,31,M
1,38272,21,F
1,41503,53,M
1,59184,37,F
1,35585,37,F
1,556,34,F
1,41793,25,F
1,62096,71,M
1,7132,38,F
1,78509,33,F
1,2005,35,F
1,67116,28,F
1,53137,63,F
1,50257,32,F
1,5259,63,M
1,25945,38,F
1,79914,37,F
1,6268,46,F
1,78184,38,M
1,3281,26,F
1,58514,24,F
1,51406,12,M
1,53391,61,F
1,49781,30,F
1,72329,39,F
1,1491,39,M
1,44094,30,F
1,10562,46,F
1,84840,43,M
1,55184,36,F
1,3674,32,F
1,78534,58,M
1,63519,40,F
1,67470,24,M
1,70345,32,M
1,6085,36,F
1,28047,32,F
1,26610,35,M
1,61011,72,F
1,1301,33,F
1,19338,33,F
1,45873,21,M
1,46614,48,F
1,78946,64,F
1,19094,59,M
1,86215,25,F
1,42434,10,F
1,46650,20,M
1,72223,40,F
1,48181,2,F
1,37436,32,F
1,34864,49,M
1,31311,42,F
1,50494,72,M
1,31921,37,F
1,47640,40,F
1,13959,42,M
1,11910,37,F
1,1149,29,F
1,26763,38,M
1,74228,36,F
1,47661,37,F
1,53973,60,M
1,16715,49,M
1,77599,29,M
1,30312,43,F
1,34023,4,F
1,26293,73,M
1,38779,36,F
1,27899,28,F
1,8044,37,M
1,39934,35,F
1,40421,58,M
1,75020,44,F
1,42116,34,F
1,26255,26,F
1,30287,4,M
1,53577,64,M
1,58387,63,M
1,85955,65,F
1,9747,57,F
1,39051,55,F
1,63775,26,M
1,47942,31,F
1,15051,46,M
1,63961,38,F
1,73178,36,M
1,52603,40,F
1,55269,68,M
1,69173,65,F
1,28137,61,M
1,48834,31,F
1,84970,32,M
1,6413,45,F
1,80267,46,F
1,43774,9,F
1,65115,50,F
1,27918,39,M
1,3032,24,F
1,45543,59,M
1,61973,61,F
1,30938,39,F
1,69946,40,M
1,25814,43,F
1,47068,52,M
1,86784,31,M
1,58685,44,F
1,72176,58,M
1,85409,5,M
1,36956,64,F
1,26650,32,M
1,46597,37,F
1,52331,37,F
1,59892,35,F
1,20334,40,F
1,86282,36,F
1,61635,27,F
1,76509,31,F
1,49050,31,M
1,77821,40,F
1,31195,33,F
1,68761,30,F
1,61393,40,M
1,16840,8,F
1,69949,68,F
1,77605,35,M
1,29749,34,F
1,13007,50,F
1,58812,35,F
1,54677,28,M
1,35626,74,F
1,7876,43,M
1,78983,42,M
1,81995,40,F
1,20897,32,F
1,81896,1,F
1,6292,27,M
1,51767,41,F
1,66165,43,F
1,82391,35,F
1,35352,67,M
1,53339,35,M
1,7677,39,F
1,29480,25,F
1,57235,21,F
1,60293,35,M
1,60401,63,F
1,34547,10,M
1,47442,30,M
1,45165,37,M
1,85015,42,F
1,43193,60,F
1,83189,31,F
1,5186,46,F
1,18366,32,F
1,54267,63,F
1,81667,40,M
1,22952,41,M
1,72192,35,F
1,64140,39,F
1,28873,28,F
1,20390,57,F
1,83889,19,M
1,30407,60,F
1,9144,44,M
1,58407,39,M
1,48512,35,F
1,4747,41,F
1,48313,31,F
1,59736,30,F
1,1771,37,F
1,9517,30,M
1,38687,25,M
1,35193,45,F
1,45841,29,F
1,86159,14,M
1,19979,37,M
1,82163,33,F
1,87089,33,F
1,21474,3,F
1,20754,19,M
1,28573,43,M
1,86179,44,F
1,20319,61,F
1,33627,36,F
1,71861,6,M
1,72808,40,M
1,62900,35,M
1,82921,18,M
1,35786,69,F
1,69628,36,M
1,39222,49,F
1,62755,41,M
1,75927,26,F
1,26853,45,F
1,73238,24,F
1,24533,34,F
1,49627,37,F
1,50945,35,F
1,71022,58,F
1,48441,52,M
1,8197,69,M
1,45761,14,M
1,50549,27,F
1,51851,33,F
1,71730,36,M
1,4271,35,F
1,36955,30,F
1,35606,41,M
1,86631,3,F
1,43962,37,M
1,84520,34,M
1,1749,38,F
1,58344,33,M
1,41391,26,F
1,51251,73,F
1,41344,34,F
1,68157,38,F
1,64435,16,M
1,56284,44,F
1,70713,12,F
1,20434,5,F
1,50424,64,F
1,70926,85,F
1,22001,7,F
1,42323,33,F
1,39860,46,F
1,24490,27,M
1,59922,33,F
1,37508,84,F
1,36997,43,F
1,85471,42,F
1,16804,23,F
1,15437,29,F
1,57821,32,M
1,84677,10,F
1,57312,35,F
1,78719,52,M
1,73306,82,F
1,17918,31,M
1,84374,3,F
1,52835,43,M
1,28800,31,F
1,54785,37,F
1,72649,40,M
1,45693,41,F
1,34609,29,F
1,58157,43,F
1,80161,33,F
1,81582,29,F
1,43185,50,F
1,47385,47,F
1,65644,19,F
1,79651,37,F
1,46527,37,M
1,9262,73,F
1,11933,32,F
1,38593,31,M
1,20858,60,M
1,54656,51,F
1,34733,20,M
1,61209,59,F
1,72102,32,F
1,52444,30,F
1,38173,22,F
1,12842,36,F
1,21835,24,M
1,34561,41,F
1,56904,37,M
1,38832,53,F
1,35659,42,M
1,47009,46,F
1,49769,51,F
1,55687,38,F
1,23809,45,F
1,34223,59,F
1,16611,28,F
1,65189,20,M
1,38853,45,F
1,23108,36,F
1,6983,35,F
1,11331,48,M
1,62429,33,F
1,29627,38,F
1,71709,30,M
1,67216,66,F
1,43360,29,M
1,31277,28,M
1,20395,8,F
1,1258,35,M
1,18532,33,M
1,17601,26,F
1,54440,13,M
1,128,28,M
1,62032,66,F
1,65546,32,F
1,7533,34,F
1,55902,40,F
1,58792,37,F
1,50189,29,F
1,56770,34,M
1,87637,65,F
1,61969,36,F
1,2178,34,M
1,41913,36,F
1,48672,52,M
1,54441,37,M
1,84495,39,F
1,60837,67,M
1,2146,62,F
1,64648,64,F
1,71331,67,F
1,22616,36,F
1,83660,28,M
1,53887,44,F
1,23817,39,F
1,46687,39,F
1,4311,30,F
1,31069,41,M
1,73405,30,M
1,35971,32,F
1,47886,44,F
1,3321,35,F
1,72714,80,F
1,39809,35,M
1,18112,47,M
1,70080,33,F
1,39804,39,F
1,79209,9,M
1,75717,31,F
1,69117,58,M
1,73034,42,M
1,71599,35,M
1,29983,64,F
1,50501,35,M
1,83966,35,M
1,68079,37,F
1,82033,36,F
1,78462,11,M
1,50273,35,M
1,67851,67,M
1,53561,24,F
1,82053,31,F
1,46372,3,F
1,56078,42,F
1,58357,25,F
1,68988,35,M
1,9421,34,M
1,46250,63,F
1,71717,31,M
1,37439,34,M
1,14713,37,F
1,12682,34,F
1,37000,43,M
1,72344,39,F
1,32399,23,F
1,78251,70,F
1,8969,27,F
1,7133,36,F
1,62721,7,F
1,31425,35,F
1,79229,34,F
1,86157,27,M
1,47790,30,F
1,70426,31,F
1,77956,35,M
1,55372,32,F
1,1870,5,M
1,41519,64,F
1,85236,67,F
1,70005,35,F
1,44694,33,M
1,31066,49,M
1,49261,52,M
1,81709,35,M
1,48337,17,F
1,42184,38,F
1,74719,60,F
1,21832,21,M
1,46813,7,M
1,11465,9,F
1,23010,39,F
1,9134,68,F
1,69147,39,F
1,68056,33,F
1,87415,71,F
1,37363,20,M
1,6764,3,F
1,73271,71,F
1,45270,33,F
1,1722,32,M
1,49108,42,M
1,74419,37,M
1,39656,28,M
1,44574,69,F
1,76497,18,F
1,71532,40,M
1,15343,41,M
1,46019,56,M
1,69177,40,M
1,37817,26,M
1,72652,9,F
1,86076,8,F
1,23255,28,F
1,63407,40,M
1,27222,40,F
1,84903,46,M
1,37126,39,M
1,49343,42,F
1,73492,35,M
1,23485,37,F
1,3162,40,M
1,42605,55,F
1,81246,29,F
1,47312,34,M
1,34779,37,M
1,27854,28,M
1,67050,38,M
1,55450,41,M
1,60554,44,M
1,23507,38,M
1,68248,26,F
1,82951,48,F
1,80673,41,M
1,86131,37,F
1,59647,24,F
1,11045,29,F
1,77536,41,F
1,2235,33,M
1,34934,33,F
1,35995,25,F
1,63375,41,M
1,3127,34,F
1,587,35,F
1,11955,69,F
1,13229,33,F
1,27760,34,F
1,48930,39,M
1,47754,38,F
1,13005,32,F
1,49053,27,M
1,5826,39,M
1,58681,47,F
1,85552,11,F
1,66603,32,F
1,85164,32,M
1,77933,55,F
1,27844,50,F
1,20794,26,M
1,75550,40,F
1,33199,75,F
1,76582,42,F
1,80105,45,M
1,16660,60,F
1,24704,37,F
1,84253,33,F
1,10784,14,F
1,60588,41,F
1,86350,41,F
1,67404,29,M
1,44105,26,F
1,55618,41,M
1,83922,63,F
1,60315,34,F
1,86422,40,M
1,83607,68,M
1,26617,17,F
1,64688,40,F
1,32437,66,F
1,55349,25,F
1,56289,0,F
1,72026,35,F
1,55002,37,F
1,30830,28,F
1,46728,10,F
1,38543,27,F
1,16493,67,F
1,7922,31,M
1,66473,37,M
1,63006,49,F
1,51270,35,F
1,79897,31,M
1,38671,31,F
1,59498,28,F
1,68782,35,M
1,78500,70,M
1,36278,20,M
1,70184,49,F
1,50289,7,M
1,65846,43,F
1,23235,37,F
1,77156,51,F
1,68305,39,F
1,70903,33,F
1,26351,62,F
1,24123,40,F
1,45701,37,F
1,65301,61,M
1,82231,16,M
1,67371,67,F
1,84527,52,F
1,45359,39,F
1,31528,63,F
1,26039,36,F
1,48488,58,M
1,29528,21,F
1,31437,33,M
1,49327,29,M
1,29678,2,M
1,56349,65,F
1,46418,44,F
1,61666,9,F
1,78079,87,F
1,76091,7,F
1,43286,40,F
1,32346,44,F
1,81231,67,F
1,33932,22,F
1,21306,30,F
1,52294,40,M
1,70577,11,F
1,34537,64,F
1,37270,29,F
1,54753,48,F
1,74789,45,M
1,74767,37,M
1,20835,34,F
1,66541,5,M
1,67861,12,M
1,59676,60,F
1,63103,33,F
1,63631,48,F
1,41717,33,M
1,40605,35,F
1,27242,34,F
1,31379,34,M
1,58221,67,F
1,63070,44,M
1,78942,34,F
1,33996,30,F
1,3069,25,F
1,46781,37,F
1,71111,41,F
1,60223,33,F
1,21927,22,F
1,60176,34,M
1,42283,39,M
1,57921,72,F
1,29024,28,F
1,29495,28,F
1,46505,45,F
1,77169,51,F
1,20875,68,F
1,75017,41,F
1,60316,52,F
1,51560,44,F
1,47566,7,F
1,63457,32,F
1,41183,67,F
1,50847,38,M
1,30652,33,F
1,46073,37,F
1,69811,67,M
1,40069,35,F
1,38308,27,M
1,69442,62,M
1,38494,51,M
1,62098,5,M
1,2931,65,M
1,18831,38,F
1,79085,15,M
