project id,name,category,target,city,year,total number of votes,number of votes,popularity percentage,total budget,cost,cost percentage,selected by phragmen,selected by greedy,selected by equal shares,selected by equal shares with greedy completion,percentage of phragmen selection,percentage of greedy selection,percentage of equalshares selection,percentage of equalshares selection with greedy completion,budget utilisation in phragmen,budget utilisation in utilitarian greedy,budget utilisation in equal shares,budget utilisation in equal shares with greedy completion,total number of projects,voting method
1075,Kolejne 5000 krzewów i pnączy rozdanych mieszkańcom do zasadzenia,environmental protection,"children,seniors,families with children",ursynow,2019,100346,1711,0.0170510035277938,2000000,75000,0.0375,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1573,Elektroniczna tablica informacyjna na Urzędzie Dzielnicy Ursynów,"public space,health","children,seniors,families with children",ursynow,2019,100346,1653,0.0164730034082076,2000000,78500,0.03925,1,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1644,Ursynowski CzteroPark Muzyczny,"education,culture,public space","adults,seniors,families with children",ursynow,2019,100346,1591,0.0158551412114085,2000000,252000,0.126,0,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1115,Kontraruch rowerowy na parkingu przy Ratuszu wraz z wjazdem od KEN,"public transit and roads,public space",None,ursynow,2019,100346,1576,0.0157056584218604,2000000,7300,0.00365,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
639,Mali przyrodnicy - warsztaty w plenerze,"education,environmental protection","children,families with children",ursynow,2019,100346,1547,0.0154166583620672,2000000,25650,0.012825,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1557,Piękne skrzynki elektryczne - oklejenie ciekawymi fotografiami skrzynek elektrycznych na Ursynowie,"public transit and roads,public space","adults,families with children",ursynow,2019,100346,1545,0.0153967273234608,2000000,45000,0.0225,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1462,Wiedza o życiu seksualnym człowieka - zajęcia dla klas 5-6,education,"children,youth",ursynow,2019,100346,1539,0.0153369342076416,2000000,97920,0.04896,1,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1560,"Koniki będą! Każdy będzie mógł odbyć konną przejażdżkę, pogłaskać konia, dowiedzieć się o metodach hipoterapii","culture,public space,sport","children,seniors,families with children",ursynow,2019,100346,1467,0.0146194168178104,2000000,90055,0.0450275,1,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
641,Zumba - bezpłatne zajęcia dla wszystkich z równoczesnymi zajęciami dla dzieci,"sport,health","adults,seniors,families with children",ursynow,2019,100346,1369,0.0136427959260957,2000000,25200,0.0126,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1058,Bezpłatny kurs języka angielskiego dla mieszkańców Ursynowa (dla 16 grup - łącznie dla 240 uczestników),education,"adults,seniors,students",ursynow,2019,100346,1312,0.0130747613258127,2000000,78920,0.03946,1,0,0,0,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1619,"Bezpieczna zebra kampania podnosząca świadomość przepisów i zasad poruszania się po pasach dla pieszych, kierowców","education,public space","children,seniors,families with children",ursynow,2019,100346,1267,0.0126263129571682,2000000,17500,0.00875,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
668,Bezpieczny maluszek - konsultacje dla rodziców,"education,health",families with children,ursynow,2019,100346,1240,0.0123572439359815,2000000,4000,0.002,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
1043,Szycie jest proste - warsztaty szycia dla małych i dużych,"education,culture,welfare","adults,seniors",ursynow,2019,100346,1187,0.0118290714129113,2000000,33900,0.01695,1,0,1,1,0.758620689655172,0.310344827586207,0.637931034482759,0.655172413793103,0.989659,0.999543,0.6724115,0.9974115,58,approval
