"project id",name,category,target,city,year,"total number of votes","number of votes","popularity percentage","total budget",cost,"cost percentage","selected by phragmen","selected by greedy","selected by equal shares","selected by equal shares with greedy completion","percentage of phragmen selection","percentage of greedy selection","percentage of equalshares selection","percentage of equalshares selection with greedy completion","budget utilisation in phragmen","budget utilisation in utilitarian greedy","budget utilisation in equal shares","budget utilisation in equal shares with greedy completion","total number of projects","voting method"
1203,"Rodzina misiów „Ursynków” kolonizuje Ursynów","public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,505,0.004729217197493983,4986682,75000,0.01504006070569569,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2028,"Kompleksowe wsparcie rozwoju uczniów klas VII-VIII","education,welfare","youth,adults",ursynow,2021,106783,488,0.004570015826489235,4986682,374000,0.07499976938573584,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2196,"Ursynowski teatr międzypokoleniowy","education,culture,welfare","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,475,0.004448273601603252,4986682,60000,0.012032048564556553,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1464,"Warsztaty edukacyjne dla opiekunów osób w wieku podeszłym oraz dorosłych osób niepełnosprawnych","education,welfare","adults,seniors,people with disabilities",ursynow,2021,106783,462,0.004326531376717267,4986682,36600,0.007339549624379498,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
854,"Zielone wnętrze Urzędu Dzielnicy Ursynów","environmental protection,public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,455,0.00426097787100943,4986682,110208,0.022100466803377475,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1412,"Plac zabaw na Kajakowej - doposażenie i modernizacja placu zabaw","public space,sport","children",ursynow,2021,106783,441,0.0041298708595937554,4986682,51410,0.010309460278397539,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2185,"Randki dla seniorów","education,culture,welfare","seniors",ursynow,2021,106783,439,0.004111141286534373,4986682,30000,0.006016024282278276,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1734,"Warsztaty, które pozytywnie wpływają na życie - redukcja stresu, praca z oddechem, poprawa komunikacji","education,welfare","youth,adults,seniors",ursynow,2021,106783,438,0.004101776500004682,4986682,14400,0.0028876916554935726,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1472,"Budowa bariery bezpieczeństwa pomiędzy chodnikiem a jezdnią ul. Rosoła po jej wschodniej stronie od przystanku Kiepury 02 do przejścia dla pieszych","nan","children,youth,seniors,people with disabilities",ursynow,2021,106783,434,0.004064317353885918,4986682,28000,0.005614955996793058,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
821,"Grajmy w kosza na odnowionych boiskach przy ul. Puszczyka 8 i 12","education,public space,sport","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,414,0.003877021623292097,4986682,350000,0.07018694995991323,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2177,"Teatr na Kłobuckiej - cykl spektakli dla dzieci, młodzieży i dorosłych w miejscu aktywności lokalnej","education,culture,welfare","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,406,0.0038021033310545686,4986682,30000,0.006016024282278276,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2173,"Miejsce Aktywności Lokalnej w Ursynowskim Centrum Kultury przy Gandhi","education,culture,welfare","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,394,0.003689725892698276,4986682,200000,0.04010682854852184,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2155,"Bezpieczny rowerzysta – przygotowanie do egzaminu na kartę rowerową","education,public space","youth",ursynow,2021,106783,386,0.0036148076004607474,4986682,61360,0.0123047749986865,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
359,"Biblioteka i czytelnia multimedialna na Hirszfelda. Kultura na widoku - działania w ramach animacji kultury","education,culture,welfare","youth,adults,seniors,people with disabilities",ursynow,2021,106783,376,0.0035211597351638368,4986682,716500,0.1436827132750795,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
450,"Neon na budynku Dzielnicowego Ośrodka Kultury Ursynów","public space","None",ursynow,2021,106783,355,0.003324499218040325,4986682,50000,0.01002670713713046,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
231,"Kameleon - altana multifunkcyjna","education,culture,environmental protection","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,339,0.003174662633565268,4986682,140000,0.02807477998396529,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
822,"O rany! – otwarte szkolenia z tamowania krwotoków dla mieszkańców Ursynowa","education,welfare,health","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,333,0.0031184739143871217,4986682,78500,0.015741930205294824,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2195,"Międzypokoleniowa nauka tańca","education,public transit and roads,culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,327,0.0030622851952089754,4986682,51500,0.010327508351244375,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
381,"Klub Małego Pisarza - całoroczny cykl warsztatów pisarskich dla dzieci","education,culture,welfare","children,families with children",ursynow,2021,106783,327,0.0030622851952089754,4986682,38500,0.007720564495590455,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1623,"Fun Run przygoda z mapą - Ursynów","education,sport,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,326,0.003052920408679284,4986682,7600,0.00152405948484383,1,1,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
413,"Dokorocko - koncerty młodzieżowe w Dzielnicowym Ośrodku Kultury Ursynów","culture","youth",ursynow,2021,106783,310,0.0029030838242042273,4986682,62000,0.01243311685004177,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2187,"Piknik Rodzinny Halloween w Arena Ursynów","education,culture,welfare","children,youth,adults,people with disabilities",ursynow,2021,106783,307,0.002874989464615154,4986682,58000,0.011630980279071335,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
856,"Utwardzenie nawierzchni przedeptów (Dembego, Sępa-Szarzyńskiego, Iwanowa-Szajnowicza, Zaruby)","public transit and roads,public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,306,0.002865624678085463,4986682,40000,0.008021365709704369,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2141,"Dostosowanie chodnika w celu budowy przejścia dla pieszych na ul. Sarabandy","public transit and roads","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,295,0.0027626120262588616,4986682,40000,0.008021365709704369,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1220,"Zielone miejsce na miły portret z misiem Ursynkiem","public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,280,0.0026221402283134955,4986682,25000,0.00501335356856523,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1609,"Bezpieczny senior - wykłady o bezpieczeństwie dla osób starszych i nie tylko","education","adults,seniors,people with disabilities",ursynow,2021,106783,274,0.0025659515091353492,4986682,23500,0.0047125523544513164,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1705,"Angielski śpiewająco - nauka języka ang. dla dzieci w wieku szkolnym","education,welfare","children,youth,people with disabilities",ursynow,2021,106783,271,0.002537857149546276,4986682,61000,0.012232582707299162,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
686,"Praca z ciałem w oparciu o Aikido","sport","children,people with disabilities",ursynow,2021,106783,198,0.001854227732878829,4986682,26110,0.0052359464670095265,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2181,"Pokazy edukacyjne przy użyciu technologii wirtualnej rzeczywistości","education,welfare,public space","children,youth,adults",ursynow,2021,106783,180,0.00168566157534439,4986682,64000,0.01283418513552699,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2136,"Stojaki rowerowe przy siłowni plenerowej na Manhattanie","sport","children,youth,adults,seniors",ursynow,2021,106783,156,0.0014609066986318046,4986682,2500,0.0005013353568565231,1,1,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1253,"Remont chodnika przy ulicy Chóralnej","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,144,0.001348529260275512,4986682,170000,0.034090804266243564,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1797,"Współpraca się opłaca","education,culture,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,102,0.0009552082260284876,4986682,22140,0.004439825920321368,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
