"project id",name,category,target,city,year,"total number of votes","number of votes","popularity percentage","total budget",cost,"cost percentage","selected by phragmen","selected by greedy","selected by equal shares","selected by equal shares with greedy completion","percentage of phragmen selection","percentage of greedy selection","percentage of equalshares selection","percentage of equalshares selection with greedy completion","budget utilisation in phragmen","budget utilisation in utilitarian greedy","budget utilisation in equal shares","budget utilisation in equal shares with greedy completion","total number of projects","voting method"
1643,"Ursynowska ratuszowa wyprzedaż garażowa - 12 garażówek","education,culture,environmental protection","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,1418,0.012352346771664517,4986682,60000,0.012032048564556553,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1921,"Murale metra - pociąg do sztuki (kontynuacja)","culture,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,1356,0.011812258266838566,4986682,25000,0.00501335356856523,1,1,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1103,"Bezpłatne zajęcia dla dzieci od 3 do 18 lat w Dzielnicowym Ośrodku Kultury Ursynów","education,culture","children,youth,adults",ursynow,2020,114796,1346,0.01172514721767309,4986682,174395,0.034972151823597336,1,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
579,"Naturalny labirynt sensoryczny","education,sport,urban greenery","children",ursynow,2020,114796,1333,0.011611902853757971,4986682,120000,0.024064097129113105,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
572,"Przedszkolaki z Ursynowa sadzą drzewa i krzewy","education,environmental protection,public space","children,adults",ursynow,2020,114796,1272,0.011080525453848565,4986682,82200,0.016483906533442477,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
967,"Małe Zakopane latem i zimą - to propozycja ekologicznych bezpłatnych lodowisk i górek lodowych z których mogą korzystać całe rodziny na terenie Ursynowa.","culture,public space,sport","children,youth,adults,seniors",ursynow,2020,114796,1264,0.011010836614516186,4986682,996564,0.1998451074281456,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
624,"Ogólnodostępne trampoliny dla dzieci na Polance Raabego i na Górce Rogala","sport","children,youth",ursynow,2020,114796,1236,0.010766925676852852,4986682,70000,0.014037389991982644,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
404,"Modernizacja drogi rowerowej pod wiaduktem ul. Dolina Służewiecka oraz północna część Parku im. R. Kozłowskiego","public transit and roads,public space","youth,adults",ursynow,2020,114796,1192,0.010383637060524756,4986682,308000,0.06176451596472364,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
237,"Senior na Ursynowie – bezpłatne zajęcia dla seniorów w Dzielnicowym Ośrodku Kultury Ursynów","education,culture","seniors",ursynow,2020,114796,1189,0.010357503745775114,4986682,46000,0.009224570566160023,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1435,"Podlewanie młodych drzew","environmental protection,public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,1138,0.009913237395031185,4986682,90000,0.01804807284683483,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1214,"Cień na placu zabaw - Park Jana Pawła II.","education,public space,sport","children,adults,seniors",ursynow,2020,114796,1113,0.009695459772117495,4986682,220000,0.04411751140337403,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1361,"Bezpłatne zajęcia z angielskiego z native speakerem we wszystkich publicznych szkołach podstawowych i liceach","education","children,youth",ursynow,2020,114796,1090,0.0094951043590369,4986682,564000,0.1131012565068316,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
350,"Mobilna kurtyna wodna - orzeźwiająca letnia promenada","environmental protection,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,1085,0.009451548834454163,4986682,31484,0.006313616950108308,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
2068,"Rewitalizacja platanów wraz z renowacją najbliższego otoczenia","culture,environmental protection,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,1052,0.009164082372208091,4986682,12300,0.0024665699557340935,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
2091,"Biodegradowalne torebki na psie odchody","education,environmental protection","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,1028,0.008955015854210949,4986682,29090,0.005833538212382502,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
2075,"Audiobooki z biblioteki","education,culture","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,1018,0.008867904805045472,4986682,12000,0.0024064097129113107,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
242,"Zielona wizytówka Ursynowa - zieleńce przy wejściach do stacji metra Ursynów i Stokłosy","public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,956,0.00832781630021952,4986682,187644,0.037629028680794166,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
805,"Ursynowski model Układu Słonecznego","education,public space","children,youth,adults,seniors",ursynow,2020,114796,951,0.008284260775636782,4986682,350000,0.07018694995991323,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
2024,"Ścianka wspinaczkowa na Kabatach","public space,sport","children,youth,adults",ursynow,2020,114796,926,0.008066483152723092,4986682,200000,0.04010682854852184,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1969,"Pięćdziesiąt magnolii w kolorach Ursynowa","environmental protection,public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,926,0.008066483152723092,4986682,55500,0.01112964492221481,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
652,"Doświetlenie lampami led skrzyżowań o ruchu okrężnym na Ursynowie","public transit and roads","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,893,0.00777901669047702,4986682,180000,0.03609614569366966,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
284,"Seanse filmowe - klasyka kina","culture","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,889,0.00774417227081083,4986682,200600,0.04022714903416741,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1243,"Ursynów chce nowych miejsc do parkowania rowerów","public transit and roads,public space","children,youth,adults,seniors",ursynow,2020,114796,877,0.007639639011812258,4986682,34000,0.006818160853248713,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1819,"Joga w Parku Przy Bażantarni","public space,sport,urban greenery","children,youth,adults,seniors",ursynow,2020,114796,859,0.007482839123314401,4986682,3800,0.000762029742421915,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1538,"Bike & Ride / Zadaszone parkingi rowerowe przy metrze","public transit and roads,sport","children,youth,adults,seniors",ursynow,2020,114796,845,0.007360883654482735,4986682,145000,0.029077450697678336,1,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1592,"Skate Park Cybisa","public space,sport","children,youth,adults",ursynow,2020,114796,844,0.007352172549566187,4986682,220000,0.04411751140337403,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1720,"Trzy zazielenione ścianki","environmental protection,urban greenery","children",ursynow,2020,114796,831,0.007238928185651068,4986682,435000,0.08723235209303501,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1327,"Nowe miejsce rekreacji w otoczeniu przyrody w pobliżu metra","public space,sport,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,821,0.0071518171364855915,4986682,660000,0.13235253421012208,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
808,"Remont placu zabaw dla dzieci młodszych przy SP 330 ul. Mandarynki 1 w Warszawie","education,public space,sport","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,809,0.00704728387748702,4986682,626620,0.12565870452537378,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1242,"Rabaty tulipanów i innych kwiatów na trawnikach wzdłuż ul. Puławskiej","environmental protection,public space,urban greenery","youth,adults,seniors,people with disabilities",ursynow,2020,114796,806,0.007021150562737378,4986682,336600,0.06749979244716225,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1991,"Zielone dachy bloków na Ursynowie - przygotowanie przewodnika dla gospodarzy budynków","environmental protection,urban greenery","None",ursynow,2020,114796,800,0.006968883933238092,4986682,35000,0.007018694995991322,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
321,"Dodatkowe nasadzenia oraz miejsca postojowe przy ul. Kłobuckiej 8 i 8a","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,798,0.006951461723404996,4986682,125000,0.025066767842826153,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
514,"Uważność dla dzieci - trening redukcji stresu, wspomagania koncentracji i budowania wrażliwości społecznej u dzieci w wieku 7-11 lat","education,health","children",ursynow,2020,114796,783,0.006820795149656783,4986682,36800,0.007379656452928019,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1168,"Plac zabaw na Kajakowej - doposażenie i modernizacja placu zabaw","environmental protection,public space,urban greenery","children,youth,adults",ursynow,2020,114796,751,0.006542039792327259,4986682,30535,0.006123310048645573,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
2045,"Przejście podziemne pod ul. Romera","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,751,0.006542039792327259,4986682,395000,0.07921098638333064,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1148,"Remont zniszczonych poboczy ulicy Puławskiej","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,748,0.006515906477577616,4986682,960000,0.19251277703290484,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
2097,"Ursynowskie potańcówki","welfare,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,747,0.006507195372661068,4986682,79600,0.015962517762311692,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1574,"Wiedza o życiu seksualnym człowieka - zajęcia dla klas 5-6","education","children,youth",ursynow,2020,114796,744,0.006481062057911426,4986682,191780,0.0384584378951776,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1140,"Odprowadzenie wody z kałuż przy ul. Puławskiej do rowów","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,719,0.006263284434997735,4986682,700000,0.14037389991982646,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
632,"Stop przemocy - program pomocy psychologiczno-prawnej dla dzieci, rodziców i pedagogów ze wszystkich ursynowskich szkół","education,welfare","children,youth,adults",ursynow,2020,114796,715,0.006228440015331545,4986682,117200,0.0235026015294338,1,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1535,"Ścianka wspinaczkowa w parku Lasek Brzozowy","welfare,public space,sport","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,701,0.006106484546499878,4986682,40000,0.008021365709704369,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
2087,"Pływalnia 50 +","sport","seniors",ursynow,2020,114796,672,0.005853862503919997,4986682,47720,0.009569489291677311,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1357,"Wybieg dla psów","public space","None",ursynow,2020,114796,664,0.005784173664587616,4986682,230000,0.04612285283080012,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
405,"Komfortowe nawierzchnie siłowni plenerowych i urządzeń street workout na Ursynowie","public space,sport","children,youth,adults,seniors",ursynow,2020,114796,663,0.0057754625596710685,4986682,220000,0.04411751140337403,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1887,"Modernizacja strefy do ćwiczeń przy metrze Kabaty – nawierzchnia","public transit and roads,public space,sport","youth,adults,seniors",ursynow,2020,114796,661,0.0057580403498379736,4986682,50000,0.01002670713713046,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
708,"Mini wybieg dla psów przy Lasku Brzozowym","environmental protection,public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,647,0.0056360848810063065,4986682,119114,0.023886423878643155,1,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
414,"Pętelka przy przedszkolu 351 im. Wandy Chotomskiej przy ul. Warchałowskiego 4 - udrożnienie przejazdu, zwiększenie bezpieczeństwa, nowe miejsca postojowe, drzewa i krzewy na zmniejszonej powierzchni trawnika","education,public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,598,0.005209240740095474,4986682,227600,0.04564157088821786,0,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1999,"Energia słoneczna i wiatrowa - jak zamontować generatory na swoim budynku. Warsztaty dla gospodarzy i właścicieli nieruchomości","environmental protection","None",ursynow,2020,114796,596,0.005191818530262378,4986682,90000,0.01804807284683483,1,0,0,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
890,"Podświetlany napis URSYNÓW przy budynku Urzędu Dzielnicy Ursynów i Ursynowskiego Centrum Kultury","culture,public space","children,youth,adults,seniors",ursynow,2020,114796,591,0.00514826300567964,4986682,100000,0.02005341427426092,1,0,0,0,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1725,"Dodatkowe przystanki autobusowe przy Kazury/Na Uboczu na ul. Stryjeńskich","public transit and roads,environmental protection,public space","children,youth,adults,seniors,people with disabilities",ursynow,2020,114796,585,0.0050959963761803544,4986682,87170,0.017480561222873246,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
1863,"Kwietna łąka na Olkówku","education,environmental protection,public space","children,youth,adults,seniors",ursynow,2020,114796,576,0.005017596431931426,4986682,30000,0.006016024282278276,1,0,1,1,0.5950413223140496,0.18181818181818182,0.4793388429752066,0.512396694214876,0.9961076322893659,0.9999837567344378,0.6861696815638134,0.9998050808132541,121,approval
