election_id,voter_id,project_id
1,37226,1787
1,37226,926
1,37226,1957
1,37226,1018
1,37226,1490
1,25470,659
1,25470,1024
1,25470,1556
1,25470,1034
1,25470,635
1,25470,643
1,25470,346
1,25470,1967
1,25470,1010
1,25470,2257
1,25470,1072
1,25470,1551
1,25470,1432
1,25470,1534
1,25470,985
1,25470,1531
1,25470,1806
1,25470,1644
1,25470,1115
1,25470,639
1,25470,1462
1,25470,1560
1,25470,641
1,25470,668
1,25470,1043
1,25470,638
1,25470,2098
1,25470,645
1,25470,640
1,25470,1603
1,25470,1467
1,25470,1787
1,25470,1554
1,25470,1490
1,38952,659
1,38952,344
1,38952,635
1,38952,643
1,38952,349
1,38952,346
1,38952,1072
1,38952,2209
1,38952,184
1,38952,641
1,38952,1058
1,30763,1106
1,30763,210
1,30763,643
1,79619,1110
1,79619,2257
1,79619,1072
1,79619,1551
1,79619,184
1,77669,659
1,77669,1061
1,77669,346
1,77669,1110
1,7746,1061
1,7746,300
1,7746,641
1,7746,1058
1,60465,344
1,60465,2209
1,58092,1034
1,58092,264
1,58092,300
1,58092,349
1,58092,1967
1,58092,1027
1,58092,2257
1,58092,2209
1,58092,1551
1,58092,1432
1,58092,1534
1,58092,1806
1,58092,637
1,58092,1075
1,58092,1644
1,58092,1462
1,58092,1058
1,58092,1619
1,58092,638
1,58092,1949
1,58092,1787
1,73293,659
1,73293,1106
1,73293,1556
1,73293,210
1,73293,635
1,73293,349
1,73293,1967
1,73293,2209
1,73293,985
1,73293,184
1,73293,1644
1,73293,1560
1,73293,641
1,73293,638
1,73293,1949
1,73293,2098
1,73293,1467
1,35690,659
1,35690,1024
1,35690,1061
1,35690,1106
1,35690,1034
1,35690,635
1,35690,349
1,35690,1967
1,35690,1027
1,35690,1010
1,35690,1551
1,35690,1560
1,71079,1024
1,71079,1061
1,71079,349
1,71079,1010
1,71079,2257
1,71079,1551
1,71079,1534
1,71079,1806
1,52982,1024
1,52982,1061
1,52982,344
1,52982,1556
1,52982,1034
1,52982,1967
1,52982,1110
1,52982,2257
1,52982,184
1,52982,1573
1,52982,1462
1,41537,659
1,41537,1024
1,41537,1061
1,41537,344
1,41537,1106
1,41537,1556
1,41537,1034
1,41537,264
1,41537,300
1,41537,643
1,41537,1967
1,41537,1010
1,41537,1110
1,41537,2257
1,41537,1551
1,41537,1432
1,41537,1534
1,41537,985
1,41537,1531
1,41537,1806
1,41537,637
1,41537,184
1,41537,1075
1,41537,1573
1,41537,1115
1,41537,639
1,41537,1557
1,41537,1619
1,41537,668
1,41537,640
1,41537,1603
1,41537,1467
1,41537,1554
1,41537,1459
1,82066,659
1,82066,1024
1,82066,344
1,82066,1106
1,82066,1556
1,82066,635
1,82066,264
1,82066,300
1,82066,349
1,82066,1027
1,82066,1110
1,82066,2257
1,82066,1072
1,82066,2209
1,82066,1531
1,82066,1806
1,82066,637
1,82066,1573
1,82066,1115
1,82066,639
1,82066,1462
1,82066,641
1,82066,668
1,82066,1043
1,82066,645
1,82066,1603
1,82066,1467
1,82066,1459
1,82066,926
1,82066,1957
1,82066,1018
1,6328,659
1,6328,1024
1,6328,1061
1,6328,1106
1,6328,1556
1,6328,1034
1,6328,635
1,6328,349
1,6328,1967
1,6328,1027
1,6328,1010
1,6328,1110
1,6328,1551
1,6328,1534
1,6328,985
1,6328,1531
1,6328,1806
1,6328,637
1,6328,1075
1,6328,1573
1,6328,1644
1,6328,639
1,6328,1560
1,6328,1949
1,6328,2098
1,6328,1603
1,6328,1501
1,6328,926
1,70470,659
1,70470,210
1,70470,346
1,51100,1061
1,51100,344
1,51100,1106
1,51100,349
1,51100,1110
1,51100,1072
1,51100,1573
1,70416,643
1,70416,349
1,53891,659
1,53891,635
1,53891,346
1,53891,1072
1,53891,184
1,53891,1043
1,53891,1467
1,86471,1034
1,86471,264
1,86471,300
1,86471,346
1,86471,1967
1,86471,1027
1,86471,2257
1,86471,1551
1,86471,1075
1,86471,1043
1,86471,1949
1,86471,2098
1,86471,1957
1,23199,659
1,23199,1024
1,23199,344
1,23199,1556
1,23199,1034
1,23199,635
1,23199,264
1,23199,349
1,23199,346
1,23199,1027
1,23199,1010
1,23199,1072
1,23199,2209
1,23199,1534
1,23199,637
1,23199,1075
1,23199,1115
1,23199,639
1,23199,1560
1,23199,641
1,23199,1058
1,23199,1043
1,23199,640
1,23199,1467
1,23199,1501
1,23199,1490
1,23199,1229
1,61935,659
1,61935,1106
1,61935,1556
1,61935,210
1,61935,300
1,61935,643
1,61935,1967
1,61935,1027
1,61935,2209
1,61935,1432
1,61935,1534
1,61935,985
1,61935,1531
1,61935,1806
1,61935,1075
1,61935,1115
1,61935,639
1,61935,1462
1,61935,1560
1,61935,1058
1,61935,1603
1,61935,1787
1,61935,1554
1,61935,1018
1,60662,659
1,60662,1024
1,60662,1061
1,60662,1106
1,60662,1556
1,60662,1034
1,60662,635
1,60662,300
1,60662,643
1,60662,346
1,60662,1967
1,60662,1027
1,60662,1110
1,60662,2257
1,60662,1072
1,60662,1551
1,60662,1432
1,60662,1534
1,60662,985
1,60662,1531
1,60662,1806
1,60662,637
1,60662,184
1,60662,1075
1,60662,1573
1,60662,1115
1,60662,639
1,60662,1557
1,60662,1462
1,60662,1560
1,60662,1058
1,60662,1619
1,60662,668
1,60662,640
1,69029,1024
1,69029,210
1,69029,346
1,69029,1110
1,69029,2257
1,69029,1072
1,69029,184
1,69029,1462
1,84254,659
1,84254,1556
1,84254,210
1,84254,346
1,84254,1010
1,84254,2209
1,84254,637
1,84254,184
1,84254,926
1,38368,659
1,38368,1556
1,38368,300
1,38368,2257
1,38368,1551
1,38368,1432
1,38368,1115
1,51997,659
1,51997,1061
1,51997,344
1,51997,1106
1,51997,1034
1,51997,210
1,51997,643
1,51997,1027
1,51997,1110
1,51997,2209
1,51997,1551
1,51997,1432
1,51997,1534
1,51997,985
1,51997,1531
1,51997,1573
1,51997,1644
1,51997,1115
1,51997,1462
1,51997,641
1,51997,1619
1,51997,1949
1,51997,1787
1,51997,1554
1,51997,1018
1,5031,659
1,5031,1024
1,5031,1061
1,5031,344
1,5031,1106
1,5031,1556
1,5031,1034
1,5031,635
1,5031,264
1,5031,349
1,5031,1967
1,5031,1010
1,5031,1072
1,5031,1551
1,5031,1531
1,5031,1806
1,5031,637
1,5031,1075
1,5031,1115
1,5031,639
1,5031,1557
1,5031,1560
1,5031,641
1,5031,1058
1,5031,668
1,5031,640
1,5031,1603
1,5031,1467
1,5031,1459
1,79890,659
1,79890,1024
1,79890,1106
1,79890,210
1,79890,635
1,79890,264
1,79890,643
1,79890,346
1,79890,1967
1,79890,1072
1,79890,1551
1,79890,1534
1,79890,985
1,79890,1531
1,79890,1806
1,79890,637
1,79890,1115
1,79890,639
1,79890,1619
1,79890,668
1,79890,638
1,79890,640
1,79890,1603
1,79890,1554
1,79890,1501
1,79890,926
1,80535,659
1,80535,1556
1,80535,643
1,80535,1967
1,80535,1010
1,80535,1110
1,80535,1462
1,80535,1603
1,80535,1501
1,1343,659
1,1343,1061
1,1343,344
1,1343,1556
1,1343,1034
1,1343,2257
1,1343,2209
1,1343,1551
1,1343,637
1,1343,184
1,1343,1573
1,1343,1018
1,52277,1061
1,52277,1556
1,52277,210
1,52277,1967
1,52277,2257
1,52277,2098
1,83195,659
1,83195,1024
1,83195,344
1,83195,1106
1,83195,1556
1,83195,1034
1,83195,635
1,83195,264
1,83195,300
1,83195,643
1,83195,346
1,83195,1027
1,83195,1072
1,83195,1551
1,83195,1432
1,83195,1534
1,83195,637
1,83195,1075
1,83195,1644
1,83195,639
1,83195,1462
1,83195,1619
1,83195,1957
1,71102,635
1,71102,1018
1,60941,659
1,60941,344
1,60941,1106
1,60941,1034
1,60941,264
1,60941,300
1,60941,643
1,60941,1967
1,60941,1027
1,60941,1110
1,60941,2257
1,60941,1072
1,60941,2209
1,60941,1551
1,60941,1432
1,60941,1534
1,60941,985
1,60941,1531
1,60941,1075
1,60941,1573
1,60941,1644
1,60941,639
1,60941,1557
1,60941,1462
1,60941,1560
1,60941,1619
1,60941,668
1,60941,638
1,60941,1949
1,60941,2098
1,60941,640
1,60941,1603
1,60941,1467
1,60941,1554
1,60941,1957
1,60941,1018
1,47686,659
1,47686,1024
1,47686,1061
1,47686,1106
1,47686,1556
1,47686,1034
1,47686,210
1,47686,635
1,47686,264
1,47686,1967
1,47686,1110
1,47686,2257
1,47686,1072
1,47686,1551
1,47686,1432
1,47686,985
1,47686,1531
1,47686,1075
1,47686,1573
1,47686,1115
1,47686,1557
1,47686,1619
1,47686,668
1,47686,1043
1,47686,1603
1,55926,659
1,55926,1024
1,55926,1106
1,55926,1034
1,55926,210
1,55926,264
1,55926,643
1,55926,346
1,55926,1967
1,55926,1027
1,55926,1010
1,55926,2257
1,55926,1534
1,55926,985
1,55926,1806
1,55926,637
1,55926,1075
1,55926,1115
1,55926,639
1,55926,1557
1,55926,1560
1,55926,668
1,64498,659
1,64498,635
1,64498,346
1,64498,1072
1,64498,1432
1,58598,643
1,58598,1551
1,58598,1432
1,58598,1058
1,58598,1043
1,58598,2098
1,69174,659
1,69174,1061
1,69174,1106
1,69174,1556
1,69174,635
1,69174,264
1,69174,300
1,69174,643
1,69174,349
1,69174,1027
1,69174,1110
1,69174,2257
1,69174,1072
1,69174,1534
1,69174,1531
1,69174,1806
1,69174,637
1,69174,1115
1,69174,639
1,69174,1557
1,69174,1462
1,69174,641
1,69174,1058
1,69174,1619
1,69174,668
1,69174,1043
1,69174,638
1,69174,1949
1,69174,645
1,69174,640
1,69174,1603
1,69174,1467
1,69174,1554
1,69174,1459
1,69174,1490
1,69174,1229
1,47501,1061
1,47501,344
1,47501,1556
1,47501,1557
1,47501,1462
1,47501,1560
1,28965,1024
1,28965,344
1,28965,1106
1,28965,300
1,28965,643
1,28965,1027
1,28965,1534
1,28965,637
1,28965,1573
1,28965,1557
1,28965,1462
1,28965,641
1,28965,1043
1,28965,2098
1,28965,1603
1,28965,1467
1,28965,1501
1,28965,1957
1,28965,1018
1,28965,1490
1,7490,659
1,7490,1061
1,7490,1106
1,7490,1556
1,7490,1034
1,7490,635
1,7490,264
1,7490,349
1,7490,1967
1,7490,1010
1,7490,2257
1,7490,2209
1,7490,1551
1,7490,1432
1,7490,1534
1,7490,985
1,7490,1531
1,7490,1806
1,7490,637
1,7490,184
1,7490,1075
1,7490,1573
1,7490,1115
1,7490,1560
1,7490,645
1,7490,1467
1,7490,1490
1,7490,1229
1,48187,635
1,48187,300
1,48187,349
1,48187,637
1,48187,184
1,48187,1644
1,48187,1560
1,48187,1058
1,48187,1043
1,48187,1787
1,44463,1106
1,44463,635
1,44463,264
1,44463,300
1,44463,643
1,44463,2257
1,44463,2209
1,44463,1551
1,44463,1534
1,44463,985
1,44463,1806
1,44463,637
1,44463,639
1,44463,1462
1,44463,2098
1,57071,1061
1,57071,344
1,57071,1034
1,57071,264
1,57071,300
1,57071,643
1,57071,346
1,57071,2209
1,57071,1551
1,57071,1531
1,57071,1806
1,57071,184
1,57071,1573
1,57071,1560
1,57071,1058
1,57071,1949
1,57071,1603
1,57071,1467
1,57071,1554
1,57071,1459
1,57071,1018
1,57071,1229
1,2606,659
1,2606,1024
1,2606,1061
1,2606,344
1,2606,1106
1,2606,1556
1,2606,1034
1,2606,210
1,2606,1967
1,2606,1027
1,2606,1110
1,2606,1432
1,2606,1534
1,2606,1531
1,2606,1573
1,2606,1644
1,2606,1115
1,2606,1462
1,2606,1619
1,2606,1949
1,2606,2098
1,62269,344
1,62269,1556
1,62269,210
1,62269,635
1,62269,264
1,62269,300
1,62269,643
1,62269,346
1,62269,1110
1,62269,1072
1,62269,2209
1,62269,639
1,62269,1462
1,62269,1058
1,62269,638
1,62269,1949
1,62269,1603
1,62269,1787
1,62269,1018
1,83600,264
1,83600,1967
1,26410,659
1,26410,1024
1,26410,1061
1,26410,344
1,26410,1106
1,26410,1556
1,26410,1034
1,26410,210
1,26410,264
1,26410,349
1,26410,1027
1,26410,1110
1,26410,2257
1,26410,1072
1,26410,1551
1,26410,1432
1,26410,1534
1,26410,985
1,26410,1531
1,26410,1075
1,26410,1573
1,26410,1115
1,26410,1557
1,26410,1619
1,26410,638
1,26410,1603
1,3227,659
1,3227,1024
1,3227,1061
1,3227,344
1,3227,1556
1,3227,1034
1,3227,635
1,3227,264
1,3227,643
1,3227,1027
1,3227,1010
1,3227,2257
1,3227,1072
1,3227,1551
1,3227,1432
1,3227,985
1,3227,1075
1,3227,1644
1,3227,1115
1,3227,639
1,3227,1462
1,3227,1058
1,3227,1619
1,3227,1043
1,3227,645
1,3227,1554
1,3227,1459
1,3227,926
1,47248,659
1,47248,1024
1,47248,1061
1,47248,344
1,47248,1106
1,47248,1556
1,47248,210
1,47248,349
1,47248,346
1,47248,1967
1,47248,1027
1,47248,1110
1,47248,2257
1,47248,1551
1,47248,1432
1,47248,985
1,47248,1573
1,47248,1644
1,47248,1115
1,47248,1557
1,47248,1560
1,47248,1603
1,64105,659
1,64105,210
1,64105,264
1,64105,643
1,64105,346
1,64105,1110
1,64105,2257
1,64105,1072
1,64105,1534
1,64105,1462
1,64105,926
1,64105,1018
1,87739,300
1,87739,2209
1,87739,1573
1,87739,1554
1,87739,1229
1,47775,1110
1,56847,659
1,56847,1024
1,56847,1061
1,56847,344
1,56847,1556
1,56847,1034
1,56847,210
1,56847,264
1,56847,1967
1,56847,985
1,56847,637
1,56847,1075
1,56847,1573
1,56847,1560
1,56847,1459
1,56847,1957
1,54992,659
1,54992,1556
1,54992,1110
1,54992,1432
1,54992,1644
1,54992,2098
1,54992,1467
1,80870,659
1,80870,1024
1,80870,344
1,80870,1034
1,80870,635
1,80870,264
1,80870,643
1,80870,1967
1,80870,1027
1,80870,2257
1,80870,1072
1,80870,2209
1,80870,1534
1,80870,1806
1,80870,637
1,80870,1644
1,80870,639
1,80870,1560
1,80870,1043
1,80870,1554
1,80870,1501
1,80870,1459
1,80870,1957
1,19224,659
1,19224,1024
1,19224,1061
1,19224,1106
1,19224,1556
1,19224,264
1,19224,346
1,19224,1967
1,19224,1010
1,19224,1110
1,19224,2257
1,19224,1072
1,19224,1551
1,19224,1432
1,19224,985
1,19224,637
1,19224,184
1,19224,1573
1,19224,1644
1,19224,1115
1,19224,639
1,19224,1557
1,19224,2098
1,19224,1787
1,19224,1501
1,19224,1957
1,50880,659
1,50880,1556
1,50880,210
1,50880,1967
1,50880,2257
1,50880,1551
1,50880,1432
1,50880,985
1,50880,1573
1,50880,639
1,14291,1806
1,14291,184
1,14291,1462
1,35481,659
1,35481,1024
1,35481,1061
1,35481,344
1,35481,1106
1,35481,1556
1,35481,1034
1,35481,210
1,35481,635
1,35481,1967
1,35481,1027
1,35481,1010
1,35481,1432
1,35481,1075
1,35481,1644
1,35481,1115
1,35481,641
1,35481,645
1,65449,1106
1,27880,659
1,27880,1024
1,27880,1061
1,27880,1106
1,27880,1034
1,27880,210
1,27880,635
1,27880,264
1,27880,349
1,27880,1534
1,27880,1806
1,27880,637
1,27880,1557
1,27880,1560
1,27880,1949
1,27880,1018
1,58578,1034
1,58578,635
1,58578,300
1,58578,643
1,58578,1027
1,58578,1010
1,58578,1110
1,58578,1432
1,58578,1560
1,58578,1459
1,77279,1024
1,77279,1061
1,77279,1806
1,77279,1644
1,77279,640
1,42227,659
1,42227,1024
1,42227,1061
1,42227,344
1,42227,1106
1,42227,635
1,42227,264
1,42227,300
1,42227,643
1,42227,349
1,42227,1027
1,42227,1110
1,42227,2257
1,42227,1551
1,42227,1432
1,42227,1534
1,42227,985
1,42227,1531
1,42227,637
1,42227,184
1,42227,1075
1,42227,1115
1,42227,639
1,42227,1462
1,42227,1058
1,42227,1043
1,42227,1949
1,42227,2098
1,42227,1603
1,42227,1501
1,42227,1018
1,80399,1560
1,3044,1034
1,3044,635
1,3044,643
1,3044,1027
1,3044,1010
1,3044,1534
1,3044,1462
1,3044,1058
1,3044,645
1,29255,346
1,29255,1058
1,54773,659
1,54773,210
1,54773,643
1,18897,659
1,18897,1024
1,18897,1106
1,18897,1556
1,18897,210
1,18897,300
1,18897,643
1,18897,346
1,18897,1027
1,18897,1110
1,18897,2257
1,18897,1072
1,18897,1551
1,18897,1432
1,18897,1534
1,18897,985
1,18897,1531
1,18897,1806
1,18897,637
1,18897,1115
1,18897,1560
1,18897,641
1,18897,1619
1,18897,668
1,18897,638
1,18897,640
1,18897,1501
1,54810,1061
1,54810,1556
1,54810,300
1,9499,1061
1,9499,1432
1,9499,1459
1,23472,659
1,23472,1106
1,23472,643
1,23472,346
1,23472,1110
1,23472,1534
1,23472,1806
1,23472,1075
1,23472,1573
1,23472,1644
1,23472,1462
1,23472,2098
1,23472,926
1,84786,659
1,84786,344
1,84786,349
1,84786,1432
1,51469,1061
1,51469,344
1,51469,300
1,51469,349
1,51469,346
1,51469,1644
1,51469,668
1,51469,1043
1,51469,640
1,43259,659
1,43259,1061
1,43259,1106
1,43259,1034
1,43259,210
1,43259,264
1,43259,1967
1,43259,1027
1,43259,2257
1,43259,1551
1,43259,1534
1,43259,985
1,43259,1531
1,43259,1806
1,43259,637
1,43259,1075
1,43259,639
1,43259,1560
1,43259,1949
1,43259,2098
1,43259,640
1,43259,1603
1,43259,1957
1,1519,1024
1,1519,1061
1,1519,1106
1,1519,1034
1,1519,210
1,1519,264
1,1519,346
1,1519,1110
1,1519,1072
1,1519,1432
1,1519,1573
1,1519,1115
1,1519,1557
1,1519,1490
1,1519,1229
1,65943,926
1,62893,1024
1,62893,264
1,50319,659
1,50319,1024
1,50319,1061
1,50319,1106
1,50319,210
1,50319,264
1,50319,1432
1,50319,1531
1,50319,184
1,50319,1573
1,50319,1644
1,50319,1557
1,50319,2098
1,50319,645
1,32165,210
1,70924,659
1,70924,1024
1,70924,1061
1,70924,1106
1,70924,1556
1,70924,210
1,70924,346
1,70924,1967
1,70924,1010
1,70924,1110
1,70924,1072
1,70924,1551
1,70924,1534
1,70924,1557
1,70924,1462
1,70924,1619
1,70924,640
1,40616,344
1,40616,1556
1,40616,1034
1,40616,210
1,40616,635
1,40616,300
1,40616,643
1,40616,1072
1,40616,1432
1,40616,637
1,40616,184
1,40616,639
1,40616,1557
1,40616,1462
1,40616,640
1,40616,1554
1,64476,659
1,64476,1061
1,64476,344
1,64476,1106
1,64476,1556
1,64476,1034
1,64476,635
1,64476,300
1,64476,346
1,64476,1027
1,64476,1010
1,64476,1110
1,64476,2257
1,64476,1072
1,64476,1551
1,64476,1432
1,64476,1075
1,64476,1644
1,64476,1115
1,64476,1557
1,64476,1462
1,64476,1043
1,64476,638
1,64476,2098
1,64476,645
1,64476,1603
1,64476,926
1,64476,1018
1,64476,1229
1,43458,659
1,43458,1024
1,43458,344
1,43458,1106
1,43458,1034
1,43458,210
1,43458,635
1,43458,300
1,43458,643
1,43458,349
1,43458,1027
1,43458,1010
1,43458,1534
1,43458,184
1,43458,1075
1,43458,1115
1,43458,1462
1,43458,1560
1,43458,1058
1,43458,668
1,43458,638
1,43458,1787
1,43458,1490
1,70185,659
1,70185,1024
1,70185,1061
1,70185,1106
1,70185,1556
1,70185,210
1,70185,635
1,70185,643
1,70185,349
1,70185,346
1,70185,1027
1,70185,1072
1,70185,1551
1,70185,1432
1,70185,985
1,70185,637
1,70185,639
1,70185,1560
1,70185,1619
1,70185,638
1,70185,1501
1,70185,1957
1,66390,1024
1,66390,1061
1,66390,344
1,66390,1106
1,66390,1556
1,66390,635
1,66390,300
1,66390,643
1,66390,349
1,66390,1027
1,66390,1110
1,66390,2257
1,66390,1072
1,66390,2209
1,66390,1531
1,66390,1806
1,66390,637
1,66390,184
1,66390,639
1,66390,1557
1,66390,1462
1,66390,1560
1,66390,641
1,66390,1619
1,66390,638
1,66390,640
1,66390,1554
1,66390,1501
1,66390,1459
1,66390,1957
1,43227,264
1,85070,1061
1,34630,659
1,34630,1024
1,34630,344
1,34630,1106
1,34630,635
1,34630,264
1,34630,300
1,34630,643
1,34630,349
1,34630,346
1,34630,1967
1,34630,2257
1,34630,2209
1,34630,1432
1,34630,639
1,34630,1462
1,34630,641
1,34630,1058
1,34630,1043
1,34630,638
1,34630,1949
1,34630,645
1,34630,640
1,34630,1554
1,34630,1501
1,34630,1957
1,34630,1490
1,34630,1229
1,18313,1024
1,18313,1061
1,18313,1556
1,18313,1034
1,18313,210
1,18313,300
1,18313,1010
1,18313,1110
1,18313,2257
1,18313,1072
1,18313,1551
1,18313,1432
1,18313,1534
1,18313,985
1,18313,1531
1,18313,1075
1,18313,1573
1,18313,1115
1,18313,1462
1,18313,641
1,18313,2098
1,18313,645
1,18313,926
1,44478,1024
1,44478,1061
1,44478,1556
1,44478,635
1,44478,264
1,44478,2209
1,44478,1551
1,44478,637
1,44478,1644
1,44478,1462
1,44478,2098
1,44478,640
1,44478,1501
1,44478,1459
1,44478,1957
1,10247,1024
1,10247,344
1,10247,1556
1,10247,264
1,10247,300
1,10247,643
1,10247,349
1,10247,346
1,10247,1010
1,10247,1110
1,10247,2257
1,10247,1072
1,10247,2209
1,10247,1551
1,10247,1531
1,10247,1573
1,10247,641
1,10247,1619
1,10247,1043
1,10247,926
1,6175,1024
1,6175,635
1,6175,1967
1,6175,2209
1,6175,637
1,6175,1075
1,6175,638
1,6175,640
1,33555,1024
1,33555,1061
1,33555,344
1,33555,346
1,33555,2209
1,33555,1432
1,33555,184
1,33555,641
1,75932,1061
1,75932,1106
1,75932,210
1,75932,264
1,75932,300
1,75932,643
1,75932,1110
1,75932,2257
1,75932,1432
1,75932,1534
1,75932,1531
1,75932,637
1,75932,1075
1,75932,1573
1,75932,1644
1,75932,1115
1,75932,639
1,75932,1560
1,75932,1619
1,75932,668
1,75932,1018
1,57838,659
1,57838,1024
1,57838,1061
1,57838,344
1,57838,1106
1,57838,1556
1,57838,635
1,57838,643
1,57838,349
1,57838,346
1,57838,1967
1,57838,1027
1,57838,1010
1,57838,2257
1,57838,1072
1,57838,1551
1,57838,985
1,57838,1806
1,57838,184
1,57838,639
1,57838,1462
1,57838,1058
1,57838,1043
1,57838,640
1,57838,1467
1,57838,1787
1,57838,1501
1,57838,1018
1,57838,1490
1,57838,1229
1,49938,659
1,49938,1106
1,49938,1556
1,49938,210
1,49938,635
1,49938,1010
1,49938,1551
1,49938,1531
1,49938,184
1,49938,1573
1,49938,1557
1,49938,638
1,49938,1018
1,44397,1024
1,44397,344
1,6347,659
1,6347,1024
1,6347,1061
1,6347,344
1,6347,1106
1,6347,1556
1,6347,1034
1,6347,210
1,6347,635
1,6347,264
1,6347,643
1,6347,349
1,6347,1967
1,6347,1010
1,6347,2257
1,6347,1072
1,6347,1551
1,6347,1432
1,6347,1534
1,6347,1531
1,6347,637
1,6347,1115
1,6347,1557
1,6347,668
1,6347,640
1,6347,1603
1,5103,1061
1,5103,1556
1,5103,210
1,5103,346
1,5103,1010
1,5103,1072
1,5103,1432
1,5103,1534
1,5103,1806
1,5103,1644
1,5103,1557
1,5103,1462
1,5103,1459
1,5103,926
1,61886,1061
1,61886,1034
1,61886,210
1,61886,264
1,61886,643
1,61886,346
1,61886,1967
1,61886,1110
1,61886,2257
1,61886,1072
1,61886,2209
1,61886,1551
1,61886,1432
1,61886,1531
1,61886,1557
1,61886,1619
1,61886,1949
1,61886,2098
1,61886,1603
1,61886,1787
1,47490,1061
1,47490,1034
1,47490,1551
1,27624,1967
1,47456,344
1,47456,210
1,47456,346
1,47456,2209
1,70678,1058
1,30258,1061
1,30258,300
1,30258,643
1,30258,1027
1,30258,1459
1,71621,659
1,71621,1061
1,71621,1106
1,71621,1034
1,71621,300
1,71621,1027
1,71621,1010
1,71621,1110
1,71621,1432
1,71621,1806
1,71621,1557
1,71621,1467
1,71621,1554
1,71621,1957
1,86082,1644
1,71820,1556
1,71820,1034
1,71820,1967
1,71820,1010
1,71820,1110
1,71820,2257
1,71820,2209
1,71820,985
1,71820,637
1,71820,1115
1,71820,639
1,71820,1462
1,71820,1560
1,71820,641
1,71820,638
1,71820,1949
1,71820,2098
1,71820,1787
1,71820,1490
1,48774,1061
1,26328,659
1,26328,1024
1,26328,344
1,26328,1106
1,26328,1034
1,26328,643
1,26328,346
1,26328,1967
1,26328,1027
1,26328,1110
1,26328,2257
1,26328,1072
1,26328,1551
1,26328,1432
1,26328,1075
1,26328,1573
1,26328,1115
1,26328,1462
1,26328,1949
1,26328,645
1,26328,926
1,26328,1229
1,1159,659
1,1159,1024
1,1159,1061
1,1159,344
1,1159,1106
1,1159,1556
1,1159,1034
1,1159,349
1,1159,346
1,1159,1010
1,1159,2257
1,1159,1072
1,1159,2209
1,1159,1551
1,1159,1531
1,1159,1075
1,1159,1573
1,1159,1644
1,1159,1557
1,1159,641
1,1159,1043
1,1159,2098
1,1159,1467
1,1159,1787
1,1159,1459
1,1159,1957
1,1159,1490
1,44835,344
1,44835,1967
1,76675,1556
1,861,659
1,861,1024
1,861,1106
1,861,210
1,861,264
1,861,643
1,861,1806
1,861,1075
1,861,1644
1,861,1115
1,861,2098
1,861,1501
1,15019,344
1,15019,635
1,15019,349
1,15019,346
1,15019,1110
1,15019,1534
1,15019,985
1,15019,1573
1,50283,635
1,50283,300
1,50283,2209
1,50283,184
1,50283,1560
1,50283,1043
1,50283,638
1,50283,1787
1,51148,659
1,51148,344
1,51148,1106
1,51148,1556
1,51148,1034
1,51148,264
1,51148,300
1,51148,349
1,51148,1967
1,51148,1027
1,51148,1010
1,51148,1110
1,51148,2257
1,51148,2209
1,51148,1551
1,51148,1534
1,51148,985
1,51148,1531
1,51148,637
1,51148,184
1,51148,1075
1,51148,1573
1,51148,1115
1,51148,639
1,51148,1557
1,51148,1462
1,51148,1058
1,51148,1619
1,51148,668
1,51148,1043
1,51148,1949
1,51148,645
1,51148,1603
1,51148,1467
1,51148,1787
1,51148,1501
1,51148,926
1,51148,1957
1,40876,1024
1,40876,1061
1,40876,344
1,40876,1106
1,40876,1556
1,40876,1034
1,40876,264
1,40876,300
1,40876,643
1,40876,1967
1,40876,1027
1,40876,1110
1,40876,1534
1,40876,985
1,40876,1806
1,40876,637
1,40876,184
1,40876,1075
1,40876,639
1,40876,1557
1,40876,1058
1,40876,668
1,40876,1949
1,40876,645
1,40876,640
1,40876,1603
1,40876,1467
1,40876,1787
1,40876,1459
1,40876,926
1,58136,1018
1,651,659
1,651,344
1,651,1106
1,651,1556
1,651,635
1,651,264
1,651,300
1,651,643
1,651,349
1,651,1967
1,651,1027
1,651,1010
1,651,1110
1,651,2257
1,651,1534
1,651,985
1,651,1531
1,651,1806
1,651,637
1,651,1644
1,651,639
1,651,1462
1,651,1619
1,651,668
1,651,645
1,651,640
1,651,1467
1,651,1554
1,651,1501
1,651,926
1,651,1018
1,651,1229
1,38780,659
1,38780,344
1,38780,1106
1,38780,1556
1,38780,210
1,38780,635
1,38780,300
1,38780,643
1,38780,349
1,38780,1967
1,38780,1027
1,38780,1110
1,38780,2257
1,38780,1551
1,38780,1432
1,38780,1534
1,38780,985
1,38780,1531
1,38780,1573
1,38780,1115
1,38780,1557
1,38780,1462
1,38780,1560
1,38780,1058
1,38780,1619
1,38780,668
1,38780,1043
1,38780,1018
1,38780,1229
1,15503,1024
1,15503,1034
1,15503,300
1,15503,349
1,15503,346
1,15503,1010
1,15503,1557
1,15503,1043
1,15503,638
1,15503,1787
1,15503,926
1,32111,659
1,32111,1024
1,32111,344
1,32111,1034
1,32111,210
1,32111,635
1,32111,264
1,32111,1072
1,32111,2209
1,32111,184
1,32111,1075
1,32111,1644
1,32111,1115
1,32111,639
1,32111,638
1,32111,1490
1,7791,344
1,7791,264
1,7791,300
1,7791,643
1,7791,349
1,7791,2257
1,7791,2209
1,7791,641
1,7791,1787
1,67647,659
1,67647,1061
1,67647,1106
1,67647,1034
